t	u	lambda	p	e	uopt
5.27	0.2976	5.2743	9.9327	0.2742	0.097035
5.28	0.29397	5.2562	10.196	0.2742	0.11558
5.29	0.30375	5.2455	10.372	0.2742	0.13413
5.3	0.31461	5.2392	10.548	0.2742	0.15267
5.31	0.31185	5.2354	10.812	0.2742	0.17122
5.32	0.32083	5.2332	10.988	0.2742	0.18977
5.33	0.33055	5.2319	11.163	0.3831	0.20831
5.34	0.31561	5.2228	11.427	0.3831	0.22686
5.35	0.3267	5.2078	11.603	0.3831	0.24541
5.36	0.32455	5.1989	11.867	0.3831	0.26395
5.37	0.33687	5.1937	12.042	0.3831	0.2825
5.38	0.33463	5.1906	12.306	0.3831	0.30104
5.39	0.33479	5.1736	12.482	0.3831	0.31959
5.4	0.3342	5.1607	12.746	0.492	0.33814
5.41	0.34741	5.1531	12.921	0.492	0.35668
5.42	0.34437	5.1486	13.185	0.492	0.37523
5.43	0.34049	5.1376	13.361	0.492	0.39378
5.44	0.35303	5.1215	13.537	0.492	0.41232
5.45	0.35032	5.1119	13.8	0.492	0.43087
5.46	0.34647	5.1019	13.976	0.6009	0.44941
5.47	0.36103	5.0824	14.152	0.6009	0.46796
5.48	0.35933	5.0709	14.416	0.6009	0.48651
5.49	0.35521	5.0557	14.591	0.6009	0.50505
5.5	0.36827	5.0371	14.767	0.6009	0.5236
5.51	0.37998	5.0261	14.943	0.6009	0.5236
5.52	0.36281	5.0045	15.207	0.6009	0.5236
5.53	0.37174	4.9889	15.383	0.7098	0.5236
5.54	0.3682	4.9678	15.558	0.7098	0.5236
5.55	0.37956	4.9492	15.734	0.7098	0.5236
5.56	0.37168	4.9338	15.91	0.7098	0.5236
5.57	0.38378	4.9111	16.086	0.7098	0.5236
5.58	0.37828	4.8894	16.262	0.7098	0.5236
5.59	0.38433	4.8669	16.437	0.7098	0.5236
5.6	0.37889	4.8417	16.613	0.7098	0.5236
5.61	0.38755	4.8208	16.789	0.8187	0.5236
5.62	0.3835	4.7933	16.965	0.8187	0.5236
5.63	0.3898	4.7742	17.053	0.8187	0.5236
5.64	0.3962	4.7449	17.228	0.8187	0.5236
5.65	0.39109	4.7192	17.404	0.8187	0.5236
5.66	0.38282	4.6944	17.58	0.8187	0.5236
5.67	0.40361	4.6618	17.668	0.8187	0.5236
5.68	0.39663	4.6306	17.844	0.8187	0.5236
5.69	0.38838	4.6017	18.02	0.8187	0.5236
5.7	0.39538	4.5711	18.107	0.9276	0.5236
5.71	0.40052	4.535	18.283	0.9276	0.5236
5.72	0.40797	4.5017	18.371	0.9276	0.5236
5.73	0.39839	4.4716	18.547	0.9276	0.5236
5.74	0.40045	4.4402	18.635	0.9276	0.5236
5.75	0.41933	4.4037	18.723	0.9276	0.5236
5.76	0.40996	4.367	18.899	0.9276	0.5236
5.77	0.41402	4.3274	18.986	1.0365	0.5236
5.78	0.40552	4.286	19.162	1.0365	0.5236
5.79	0.41045	4.2467	19.25	1.0365	0.5236
5.8	0.41385	4.2091	19.338	1.0365	0.5236
5.81	0.41865	4.1653	19.426	1.0365	0.5236
5.82	0.41009	4.125	19.602	1.0365	0.5236
5.83	0.41567	4.0797	19.69	1.0365	0.5236
5.84	0.41829	4.0349	19.777	1.0365	0.5236
5.85	0.42175	3.9905	19.865	1.0365	0.5236
5.86	0.41052	3.943	19.953	1.1454	0.5236
5.87	0.41441	3.8942	20.041	1.1454	0.5236
5.88	0.40478	3.8429	20.217	1.1454	0.5236
5.89	0.40861	3.7946	20.305	1.1454	0.5236
5.9	0.41467	3.7442	20.393	1.1454	0.5236
5.91	0.41619	3.6928	20.481	1.1454	0.5236
5.92	0.41818	3.6413	20.481	1.1454	0.5236
5.93	0.42101	3.5856	20.569	1.1454	0.5236
5.94	0.41243	3.5272	20.744	1.1454	0.5236
5.95	0.41717	3.4715	20.744	1.2543	0.5236
5.96	0.42151	3.4133	20.832	1.2543	0.5236
5.97	0.42539	3.3535	20.92	1.2543	0.5236
5.98	0.41522	3.2925	21.008	1.2543	0.5236
5.99	0.42231	3.2317	21.096	1.2543	0.5236
6	0.41294	3.1742	21.184	1.2543	0.5236
6.01	0.41471	3.1079	21.272	1.2543	0.5236
6.02	0.41921	3.0439	21.272	1.2543	0.5236
6.03	0.42381	2.9769	21.36	1.2543	0.5236
6.04	0.41001	2.9126	21.448	1.2543	0.5236
6.05	0.42893	2.8418	21.448	1.2543	0.5236
6.06	0.42019	2.7744	21.536	1.2543	0.5236
6.07	0.41397	2.7062	21.623	1.2543	0.5236
6.08	0.42126	2.6335	21.711	1.3632	0.5236
6.09	0.41145	2.5615	21.799	1.3632	0.5236
6.1	0.41832	2.4905	21.799	1.3632	0.5236
6.11	0.42415	2.4126	21.887	1.3632	0.5236
6.12	0.4145	2.337	21.975	1.3632	0.5236
6.13	0.42246	2.2604	21.975	1.3632	0.5236
6.14	0.42354	2.1791	21.975	1.3632	0.5236
6.15	0.41743	2.0984	22.063	1.3632	0.5236
6.16	0.41294	2.0191	22.151	1.3632	0.5236
6.17	0.40705	1.9362	22.239	1.3632	0.5236
6.18	0.41458	1.8549	22.239	1.3632	0.5236
6.19	0.41151	1.7709	22.327	1.3632	0.5236
6.2	0.40526	1.6853	22.415	1.3632	0.5236
6.21	0.41361	1.5987	22.415	1.3632	0.5236
6.22	0.41143	1.5116	22.502	1.3632	0.5236
6.23	0.41662	1.4206	22.502	1.3632	0.5236
6.24	0.41131	1.3265	22.59	1.3632	0.5236
6.25	0.40589	1.2349	22.678	1.3632	0.5236
6.26	0.41872	1.1417	22.678	1.3632	0.5236
6.27	0.41819	1.0466	22.766	1.3632	0.5236
6.28	0.3993	0.95452	22.854	1.3632	0.5236
6.29	0.41252	0.86125	22.854	1.3632	0.5236
6.3	0.41916	0.76222	22.854	1.3632	0.5236
6.31	0.40125	0.66775	22.942	1.3632	0.5236
6.32	0.4113	0.56593	22.942	1.3632	0.5236
6.33	0.41283	0.46185	23.03	1.3632	0.5236
6.34	0.40823	0.35724	23.03	1.3632	0.5236
6.35	0.40623	0.25659	23.118	1.3632	0.5236
6.36	0.41748	0.15321	23.118	1.3632	0.5236
6.37	0.40085	0.049005	23.206	1.3632	0.5236
6.38	0.41479	-0.059361	23.206	1.3632	0.5236
6.39	0.40971	-0.1665	23.206	1.3632	0.5236
6.4	0.40434	-0.27661	23.294	1.3632	0.5236
6.41	0.40661	-0.38478	23.294	1.3632	0.5236
6.42	0.41779	-0.50264	23.294	1.3632	0.5236
6.43	0.41289	-0.61619	23.294	1.3632	0.5236
6.44	0.39466	-0.72928	23.381	1.2543	0.5236
6.45	0.41265	-0.8461	23.381	1.2543	0.5236
6.46	0.41082	-0.96298	23.381	1.2543	0.5236
6.47	0.40752	-1.0824	23.381	1.2543	0.5236
6.48	0.40397	-1.2026	23.381	1.2543	0.5236
6.49	0.40109	-1.3275	23.381	1.2543	0.5236
6.5	0.39785	-1.4481	23.381	1.2543	0.5236
6.51	0.40918	-1.5733	23.381	1.2543	0.5236
6.52	0.40691	-1.6984	23.381	1.2543	0.5236
6.53	0.40523	-1.8262	23.381	1.2543	0.5236
6.54	0.40355	-1.9521	23.381	1.2543	0.5236
6.55	0.40235	-2.0805	23.381	1.2543	0.5236
6.56	0.40156	-2.2102	23.381	1.2543	0.5236
6.57	0.40109	-2.3409	23.381	1.2543	0.5236
6.58	0.40138	-2.4756	23.381	1.2543	0.5236
6.59	0.38805	-2.6091	23.381	1.2543	0.5236
6.6	0.38904	-2.7448	23.381	1.2543	0.5236
6.61	0.39054	-2.8829	23.381	1.2543	0.5236
6.62	0.4053	-3.0216	23.294	1.2543	0.5236
6.63	0.39845	-3.162	23.294	1.2543	0.5236
6.64	0.38423	-3.3024	23.294	1.2543	0.5236
6.65	0.39935	-3.4461	23.206	1.2543	0.5236
6.66	0.40037	-3.5926	23.206	1.2543	0.5236
6.67	0.38288	-3.7366	23.206	1.2543	0.5236
6.68	0.38468	-3.8825	23.206	1.2543	0.5236
6.69	0.39922	-4.0338	23.118	1.2543	0.5236
6.7	0.38284	-4.1811	23.118	1.2543	0.5236
6.71	0.3723	-4.3326	23.118	1.2543	0.5236
6.72	0.38578	-4.4864	23.03	1.2543	0.5236
6.73	0.37228	-4.6388	23.03	1.2543	0.5236
6.74	0.39	-4.7932	22.942	1.2543	0.5236
6.75	0.37376	-4.9495	22.942	1.2543	0.5236
6.76	0.37783	-5.1071	22.942	1.2543	0.52316
6.77	0.37681	-5.2648	22.854	1.2543	0.52271
6.78	0.37916	-5.426	22.766	1.2543	0.52227
6.79	0.36349	-5.5896	22.766	1.2543	0.52183
6.8	0.36931	-5.755	22.766	1.2543	0.52138
6.81	0.36938	-5.9134	22.678	1.2543	0.52094
6.82	0.37047	-6.0789	22.59	1.2543	0.5205
6.83	0.35782	-6.2451	22.59	1.2543	0.52006
6.84	0.35773	-6.412	22.502	1.2543	0.51961
6.85	0.36363	-6.5858	22.502	1.2543	0.51917
6.86	0.36711	-6.7543	22.415	1.2543	0.51873
6.87	0.37144	-6.9258	22.327	1.2543	0.51828
6.88	0.35859	-7.099	22.327	1.2543	0.51784
6.89	0.36165	-7.2733	22.239	1.2543	0.5174
6.9	0.33992	-7.4483	22.239	1.2543	0.51695
6.91	0.35742	-7.6264	22.151	1.2543	0.51651
6.92	0.35056	-7.8007	22.063	1.2543	0.51607
6.93	0.33976	-7.9785	22.063	1.2543	0.51563
6.94	0.34309	-8.1587	21.975	1.2543	0.51518
6.95	0.34635	-8.3407	21.887	1.2543	0.51474
6.96	0.35298	-8.5241	21.799	1.2543	0.5143
6.97	0.32942	-8.7087	21.799	1.2543	0.51385
6.98	0.33392	-8.8927	21.711	1.2543	0.51341
6.99	0.33824	-9.0765	21.623	1.2543	0.51297
7	0.34357	-9.2645	21.536	1.2543	0.51253
7.01	0.33481	-9.4519	21.448	1.2543	0.51132
7.02	0.32442	-9.6375	21.448	1.2543	0.51011
7.03	0.33016	-9.8341	21.36	1.3632	0.5089
7.04	0.32117	-10.022	21.272	1.3632	0.50769
7.05	0.33035	-10.219	21.184	1.3632	0.50648
7.06	0.30871	-10.411	21.184	1.3632	0.50527
7.07	0.31368	-10.603	21.096	1.3632	0.50406
7.08	0.30757	-10.8	21.008	1.3632	0.50285
7.09	0.31428	-11.007	20.92	1.3632	0.50164
7.1	0.30344	-11.201	20.832	1.3632	0.50043
7.11	0.30994	-11.401	20.744	1.3632	0.49922
7.12	0.30333	-11.595	20.657	1.3632	0.49801
7.13	0.29911	-11.8	20.569	1.3632	0.4968
7.14	0.29349	-12.003	20.569	1.3632	0.49559
7.15	0.28702	-12.203	20.481	1.4721	0.49438
7.16	0.28213	-12.411	20.393	1.4721	0.49317
7.17	0.29018	-12.619	20.305	1.4721	0.49196
7.18	0.28571	-12.825	20.217	1.4721	0.49075
7.19	0.27675	-13.03	20.129	1.4721	0.48955
7.2	0.27178	-13.241	20.041	1.4721	0.48834
7.21	0.26891	-13.456	19.953	1.4721	0.48713
7.22	0.26537	-13.673	19.865	1.4721	0.48592
7.23	0.2597	-13.888	19.777	1.4721	0.48471
7.24	0.26824	-14.096	19.69	1.581	0.4835
7.25	0.26476	-14.302	19.602	1.581	0.48229
7.26	0.26071	-14.515	19.514	1.581	0.48092
7.27	0.25513	-14.73	19.426	1.581	0.47955
7.28	0.24965	-14.947	19.338	1.581	0.47819
7.29	0.24582	-15.165	19.25	1.581	0.47682
7.3	0.25696	-15.384	19.074	1.6899	0.47545
7.31	0.25218	-15.603	18.986	1.6899	0.47408
7.32	0.22292	-15.827	18.986	1.6899	0.47272
7.33	0.23202	-16.048	18.811	1.6899	0.47135
7.34	0.23046	-16.283	18.723	1.6899	0.46998
7.35	0.23245	-16.512	18.635	1.6899	0.46861
7.36	0.22785	-16.737	18.547	1.6899	0.46725
7.37	0.22584	-16.96	18.459	1.7988	0.46588
7.38	0.22285	-17.182	18.371	1.7988	0.46451
7.39	0.20603	-17.403	18.283	1.7988	0.46314
7.4	0.21963	-17.641	18.107	1.7988	0.46177
7.41	0.21646	-17.872	18.02	1.7988	0.46041
7.42	0.21339	-18.098	17.932	1.7988	0.45904
7.43	0.21056	-18.322	17.844	1.7988	0.45767
7.44	0.19625	-18.559	17.756	1.9077	0.4563
7.45	0.2051	-18.792	17.58	1.9077	0.45494
7.46	0.20319	-19.019	17.492	1.9077	0.45357
7.47	0.20079	-19.259	17.316	1.9077	0.4522
7.48	0.20063	-19.493	17.228	1.9077	0.45083
7.49	0.18276	-19.721	17.14	1.9077	0.44947
7.5	0.19726	-19.964	16.965	2.0166	0.4481
7.51	0.19539	-20.197	16.877	2.0166	0.44525
7.52	0.17842	-20.434	16.789	2.0166	0.4424
7.53	0.17846	-20.673	16.701	2.0166	0.43955
7.54	0.17622	-20.912	16.525	2.0166	0.43669
7.55	0.17569	-21.153	16.437	2.0166	0.43384
7.56	0.16306	-21.394	16.349	2.1255	0.43099
7.57	0.17564	-21.636	16.174	2.1255	0.42814
7.58	0.16175	-21.877	16.086	2.1255	0.42529
7.59	0.17643	-22.119	15.91	2.1255	0.42244
7.6	0.16193	-22.364	15.822	2.1255	0.41959
7.61	0.16124	-22.604	15.734	2.2344	0.41674
7.62	0.16181	-22.851	15.558	2.2344	0.41388
7.63	0.16303	-23.09	15.47	2.2344	0.41103
7.64	0.14876	-23.336	15.383	2.2344	0.40818
7.65	0.1466	-23.579	15.207	2.2344	0.40533
7.66	0.1625	-23.826	15.031	2.2344	0.40248
7.67	0.15	-24.073	14.943	2.3433	0.39963
7.68	0.13399	-24.316	14.855	2.3433	0.39678
7.69	0.1514	-24.567	14.679	2.3433	0.39392
7.7	0.13881	-24.817	14.591	2.3433	0.39107
7.71	0.12636	-25.065	14.504	2.3433	0.38822
7.72	0.14083	-25.315	14.328	2.3433	0.38537
7.73	0.12765	-25.565	14.24	2.4522	0.38252
7.74	0.12728	-25.808	14.064	2.4522	0.37967
7.75	0.12982	-26.06	13.976	2.4522	0.37682
7.76	0.13209	-26.311	13.8	2.4522	0.37368
7.77	0.11862	-26.559	13.712	2.4522	0.37054
7.78	0.13722	-26.809	13.537	2.5611	0.3674
7.79	0.12698	-27.062	13.449	2.5611	0.36426
7.8	0.11329	-27.313	13.361	2.5611	0.36113
7.81	0.1156	-27.565	13.185	2.5611	0.35799
7.82	0.10639	-27.817	13.097	2.5611	0.35485
7.83	0.10922	-28.074	13.009	2.5611	0.35171
7.84	0.1109	-28.331	12.833	2.67	0.34857
7.85	0.10344	-28.588	12.746	2.67	0.34544
7.86	0.10755	-28.84	12.57	2.67	0.3423
7.87	0.095741	-29.092	12.482	2.67	0.33916
7.88	0.10153	-29.349	12.394	2.67	0.33602
7.89	0.10469	-29.602	12.218	2.67	0.33288
7.9	0.095449	-29.857	12.13	2.7789	0.32975
7.91	0.099928	-30.115	11.954	2.7789	0.32661
7.92	0.088167	-30.367	11.867	2.7789	0.32347
7.93	0.10695	-30.624	11.691	2.7789	0.32033
7.94	0.096737	-30.88	11.603	2.7789	0.31719
7.95	0.088769	-31.137	11.515	2.7789	0.31406
7.96	0.092913	-31.389	11.339	2.8878	0.31092
7.97	0.08398	-31.645	11.251	2.8878	0.30778
7.98	0.076376	-31.901	11.163	2.8878	0.30464
7.99	0.081624	-32.159	10.988	2.8878	0.3015
8	0.085119	-32.42	10.9	2.8878	0.29836
8.01	0.090727	-32.679	10.724	2.8878	0.29606
8.02	0.08314	-32.933	10.636	2.9967	0.29375
8.03	0.07321	-33.187	10.548	2.9967	0.29145
8.04	0.079019	-33.445	10.372	2.9967	0.28914
8.05	0.069113	-33.701	10.284	2.9967	0.28683
8.06	0.075539	-33.961	10.196	2.9967	0.28453
8.07	0.069227	-34.219	10.109	2.9967	0.28222
8.08	0.076389	-34.476	9.9327	2.9967	0.27992
8.09	0.068861	-34.736	9.8448	3.1056	0.27761
8.1	0.062578	-34.997	9.7569	3.1056	0.2753
8.11	0.055405	-35.256	9.669	3.1056	0.273
8.12	0.061085	-35.513	9.4932	3.1056	0.27069
8.13	0.05536	-35.768	9.4053	3.1056	0.26839
8.14	0.052203	-36.031	9.3174	3.1056	0.26608
8.15	0.059117	-36.29	9.2295	3.1056	0.26377
8.16	0.067754	-36.548	9.0537	3.2145	0.26147
8.17	0.061764	-36.805	8.9658	3.2145	0.25916
8.18	0.054881	-37.062	8.8779	3.2145	0.25686
8.19	0.048665	-37.321	8.79	3.2145	0.25455
8.2	0.04328	-37.582	8.7021	3.2145	0.25224
8.21	0.051017	-37.84	8.5263	3.2145	0.24994
8.22	0.046087	-38.096	8.4384	3.2145	0.24763
8.23	0.040038	-38.355	8.3505	3.2145	0.24533
8.24	0.048093	-38.616	8.2626	3.2145	0.24302
8.25	0.044347	-38.876	8.1747	3.3234	0.24071
8.26	0.037812	-39.134	8.0868	3.3234	0.23905
8.27	0.033424	-39.39	7.9989	3.3234	0.23738
8.28	0.039783	-39.646	7.8231	3.3234	0.23572
8.29	0.03732	-39.905	7.7352	3.3234	0.23406
8.3	0.031515	-40.161	7.6473	3.3234	0.23239
8.31	0.03934	-40.421	7.5594	3.3234	0.23073
8.32	0.035246	-40.679	7.4715	3.3234	0.22906
8.33	0.028525	-40.936	7.3836	3.4323	0.2274
8.34	0.02397	-41.193	7.2957	3.4323	0.22574
8.35	0.032903	-41.448	7.1199	3.4323	0.22407
8.36	0.027962	-41.703	7.032	3.4323	0.22241
8.37	0.035321	-41.961	6.9441	3.4323	0.22074
8.38	0.030904	-42.218	6.8562	3.4323	0.21908
8.39	0.024894	-42.475	6.7683	3.4323	0.21742
8.4	0.018207	-42.727	6.6804	3.4323	0.21575
8.41	0.014937	-42.98	6.5925	3.4323	0.21409
8.42	0.0084455	-43.237	6.5046	3.4323	0.21242
8.43	0.019423	-43.497	6.4167	3.5412	0.21076
8.44	0.029084	-43.755	6.2409	3.5412	0.20909
8.45	0.0097888	-44.009	6.2409	3.5412	0.20743
8.46	0.0060793	-44.263	6.153	3.5412	0.20577
8.47	0.026024	-44.517	5.9772	3.5412	0.2041
8.48	0.022728	-44.771	5.8893	3.5412	0.20244
8.49	0.018441	-45.023	5.8014	3.5412	0.20077
8.5	0.0086258	-45.271	5.7135	3.5412	0.19911
8.51	0.018622	-45.526	5.6256	3.6501	0.19744
8.52	0.01454	-45.781	5.5377	3.6501	0.19578
8.53	0.0077099	-46.033	5.4498	3.6501	0.19411
8.54	0.0040205	-46.282	5.3619	3.6501	0.19244
8.55	0.013784	-46.537	5.274	3.6501	0.19077
8.56	0.0095666	-46.792	5.1861	3.6501	0.18911
8.57	0.0048145	-47.044	5.0982	3.6501	0.18744
8.58	-0.00040383	-47.293	5.0103	3.6501	0.18577
8.59	0.0088265	-47.547	4.9224	3.6501	0.1841
8.6	0.0071217	-47.803	4.8345	3.6501	0.18244
8.61	-0.010216	-48.051	4.8345	3.6501	0.18077
8.62	-0.00022477	-48.301	4.7466	3.6501	0.1791
8.63	-0.0033174	-48.554	4.6587	3.759	0.17743
8.64	-0.0067586	-48.801	4.5708	3.759	0.17577
8.65	0.0022482	-49.05	4.4829	3.759	0.1741
8.66	-0.0037012	-49.295	4.395	3.759	0.17243
8.67	0.0086467	-49.54	4.3071	3.759	0.17077
8.68	-0.0085268	-49.789	4.3071	3.759	0.1691
8.69	-0.013473	-50.034	4.2192	3.759	0.16743
8.7	-0.0039659	-50.282	4.1313	3.759	0.16576
8.71	-0.0073636	-50.534	4.0434	3.759	0.1641
8.72	-0.011411	-50.775	3.9555	3.759	0.16243
8.73	-0.012817	-51.025	3.9555	3.759	0.16076
8.74	-0.017586	-51.268	3.8676	3.759	0.15909
8.75	-0.0065269	-51.515	3.7797	3.759	0.15743
8.76	-0.0068679	-51.762	3.6918	3.759	0.1556
8.77	-0.011063	-52.004	3.6918	3.759	0.15378
8.78	-0.015382	-52.246	3.6039	3.8679	0.15195
8.79	-0.004089	-52.488	3.516	3.8679	0.15013
8.8	-0.019863	-52.733	3.516	3.8679	0.14831
8.81	-0.025037	-52.974	3.4281	3.8679	0.14648
8.82	-0.013862	-53.224	3.3402	3.8679	0.14466
8.83	-0.014864	-53.461	3.3402	3.8679	0.14283
8.84	-0.020002	-53.7	3.2523	3.8679	0.14101
8.85	-0.010147	-53.941	3.1644	3.8679	0.13919
8.86	-0.02454	-54.185	3.1644	3.8679	0.13736
8.87	-0.015759	-54.425	3.0765	3.8679	0.13554
8.88	-0.015558	-54.661	2.9886	3.8679	0.13371
8.89	-0.019715	-54.904	2.9886	3.8679	0.13189
8.9	-0.0078485	-55.137	2.9007	3.8679	0.13006
8.91	-0.023872	-55.38	2.9007	3.8679	0.12824
8.92	-0.014967	-55.617	2.8128	3.8679	0.12642
8.93	-0.029964	-55.846	2.8128	3.8679	0.12459
8.94	-0.019599	-56.09	2.7249	3.8679	0.12277
8.95	-0.0072256	-56.324	2.637	3.8679	0.12094
8.96	-0.02697	-56.56	2.637	3.8679	0.11912
8.97	-0.025205	-56.799	2.637	3.8679	0.1173
8.98	-0.015858	-57.031	2.5491	3.8679	0.11547
8.99	-0.0046463	-57.257	2.4612	3.8679	0.11365
9	-0.024475	-57.496	2.4612	3.8679	0.11182
9.01	-0.023759	-57.73	2.4612	3.8679	0.1101
9.02	-0.013542	-57.958	2.3733	3.8679	0.10839
9.03	-0.029286	-58.195	2.3733	3.8679	0.10667
9.04	-0.022147	-58.43	2.2854	3.8679	0.10495
9.05	-0.023107	-58.66	2.2854	3.9768	0.10323
9.06	-0.011663	-58.885	2.1975	3.9768	0.10151
9.07	-0.030512	-59.112	2.1975	3.9768	0.099793
9.08	-0.029977	-59.344	2.1975	3.9768	0.098075
9.09	-0.021151	-59.577	2.1096	3.9768	0.096356
9.1	-0.02339	-59.804	2.1096	3.9768	0.094638
9.11	-0.022885	-60.029	2.1096	3.9768	0.092919
9.12	-0.016903	-60.251	2.0217	3.9768	0.091201
9.13	-0.03331	-60.473	2.0217	3.9768	0.089482
9.14	-0.018288	-60.712	1.9338	3.9768	0.087764
9.15	-0.025103	-60.943	1.9338	3.9768	0.086045
9.16	-0.026083	-61.169	1.9338	3.9768	0.084327
9.17	-0.025439	-61.393	1.9338	3.9768	0.082608
9.18	-0.016509	-61.615	1.8459	3.9768	0.08089
9.19	-0.021497	-61.836	1.8459	3.9768	0.079171
9.2	-0.022748	-62.056	1.8459	3.9768	0.077453
9.21	-0.014915	-62.276	1.758	3.9768	0.075734
9.22	-0.020651	-62.496	1.758	3.9768	0.074016
9.23	-0.022464	-62.716	1.758	3.9768	0.072297
9.24	-0.023062	-62.936	1.758	3.9768	0.070579
9.25	-0.013159	-63.156	1.6701	3.9768	0.06886
9.26	-0.014061	-63.376	1.6701	3.9768	0.067418
9.27	-0.021145	-63.596	1.6701	3.9768	0.065975
9.28	-0.023666	-63.815	1.6701	3.9768	0.064532
9.29	-0.024715	-64.035	1.6701	3.9768	0.06309
9.3	-0.025304	-64.255	1.6701	3.9768	0.061647
9.31	-0.025758	-64.475	1.6701	3.9768	0.060205
9.32	-0.026181	-64.694	1.6701	3.9768	0.058762
9.33	-0.013734	-64.914	1.5822	3.9768	0.05732
9.34	-0.023288	-65.134	1.5822	3.9768	0.055877
9.35	-0.014511	-65.342	1.5822	3.9768	0.054435
9.36	-0.018152	-65.548	1.5822	3.9768	0.052992
9.37	-0.020744	-65.76	1.5822	3.9768	0.05155
9.38	-0.022798	-65.976	1.5822	3.9768	0.050107
9.39	-0.024516	-66.193	1.5822	3.9768	0.048665
9.4	-0.012233	-66.411	1.5822	3.9768	0.047222
9.41	-0.016012	-66.612	1.5822	3.9768	0.04578
9.42	-0.019196	-66.82	1.5822	3.9768	0.044337
9.43	-0.021891	-67.033	1.5822	3.9768	0.042894
9.44	-0.024185	-67.249	1.5822	3.9768	0.041452
9.45	-0.013443	-67.458	1.5822	3.9768	0.040009
9.46	-0.017436	-67.662	1.5822	3.9768	0.038567
9.47	-0.020794	-67.872	1.5822	3.9768	0.037124
9.48	-0.024167	-68.082	1.5822	3.9768	0.035682
9.49	-0.014747	-68.285	1.5822	3.9768	0.034239
9.5	-0.018847	-68.492	1.5822	3.9768	0.032797
9.51	-0.022326	-68.705	1.5822	3.9768	0.031555
9.52	-0.013533	-68.905	1.5822	3.9768	0.030313
9.53	-0.018154	-69.11	1.5822	3.9768	0.029071
9.54	-0.0082692	-69.321	1.5822	3.9768	0.027828
9.55	-0.01402	-69.518	1.5822	3.9768	0.026586
9.56	-0.018823	-69.724	1.5822	4.0857	0.025344
9.57	-0.019101	-69.921	1.6701	4.0857	0.024102
9.58	-0.024067	-70.124	1.6701	4.0857	0.02286
9.59	-0.01537	-70.326	1.6701	4.0857	0.021618
9.6	-0.0035745	-70.525	1.5822	4.0857	0.020376
9.61	-0.010388	-70.733	1.6701	4.0857	0.019134
9.62	-0.020389	-70.928	1.6701	4.0857	0.017892
9.63	0.0029158	-71.128	1.5822	4.0857	0.01665
9.64	-0.014517	-71.323	1.6701	4.0857	0.015408
9.65	-0.0047157	-71.528	1.6701	4.0857	0.014166
9.66	-0.011486	-71.721	1.6701	4.0857	0.012924
9.67	-0.0042099	-71.921	1.6701	4.0857	0.011682
9.68	-0.01166	-72.115	1.6701	4.0857	0.010439
9.69	-0.0056731	-72.308	1.6701	4.0857	0.0091974
9.7	-0.013075	-72.505	1.6701	4.0857	0.0079553
9.71	-0.0065208	-72.704	1.6701	4.0857	0.0067132
9.72	-0.013943	-72.901	1.6701	4.0857	0.0054712
9.73	-0.0083758	-73.093	1.6701	4.0857	0.0042291
9.74	-0.0029259	-73.285	1.6701	4.0857	0.002987
9.75	0.0025083	-73.478	1.6701	4.0857	0.001745
9.76	-0.0068856	-73.664	1.6701	4.0857	0.00058161
9.77	-0.0024565	-73.853	1.6701	4.0857	-0.00058174
9.78	0.0026391	-74.048	1.6701	4.0857	-0.0017451
9.79	-0.007028	-74.235	1.6701	4.0857	-0.0029084
9.8	0.0034303	-74.423	1.5822	4.0857	-0.0040718
9.81	0.0031381	-74.614	1.5822	4.0857	-0.0052351
9.82	-0.0081101	-74.803	1.5822	4.0857	-0.0063985
9.83	-0.0049221	-74.99	1.5822	4.0857	-0.0075618
9.84	-0.0016679	-75.175	1.5822	4.0857	-0.0087251
9.85	0.0020107	-75.364	1.5822	4.0857	-0.0098885
9.86	0.0055081	-75.552	1.5822	4.0857	-0.011052
9.87	-0.0054581	-75.735	1.5822	4.0857	-0.012215
9.88	-0.0023104	-75.921	1.5822	4.0857	-0.013379
9.89	0.00068617	-76.107	1.5822	4.0857	-0.014542
9.9	0.0035785	-76.292	1.5822	4.0857	-0.015705
9.91	0.016564	-76.478	1.4943	4.0857	-0.016869
9.92	-0.0022543	-76.66	1.4943	4.0857	-0.018032
9.93	-0.0024319	-76.842	1.4943	4.0857	-0.019195
9.94	-0.0014806	-77.021	1.4943	4.0857	-0.020359
9.95	8.2611e-05	-77.203	1.4943	4.0857	-0.021522
9.96	0.0014117	-77.382	1.4943	4.0857	-0.022685
9.97	0.0029608	-77.563	1.4943	4.0857	-0.023849
9.98	0.0046831	-77.746	1.4943	4.0857	-0.025012
9.99	0.0065595	-77.93	1.4943	4.0857	-0.026175
10	0.0014022	-78.111	1.4943	4.0857	-0.027339
10.01	0.014435	-78.286	1.4064	4.0857	-0.028438
10.02	0.011004	-78.465	1.4064	4.0857	-0.029537
10.03	0.010271	-78.643	1.4064	4.0857	-0.030636
10.04	0.0097654	-78.816	1.4064	4.0857	-0.031735
10.05	0.0095073	-78.99	1.4064	4.0857	-0.032835
10.06	0.0098352	-79.169	1.4064	4.0857	-0.033934
10.07	0.010057	-79.346	1.4064	4.0857	-0.035033
10.08	0.0096365	-79.519	1.4064	4.1946	-0.036132
10.09	0.0092217	-79.693	1.4064	4.1946	-0.037231
