t	u	lambda	p	e
6.49	0.5236	9.6864	30.501	-3.4284
6.5	0.5236	9.591	30.501	-3.4284
6.51	0.5236	9.4986	30.413	-3.4284
6.52	0.5236	9.401	30.413	-3.4284
6.53	0.5236	9.3073	30.413	-3.4284
6.54	0.5236	9.2051	30.326	-3.4284
6.55	0.5236	9.1017	30.326	-3.5373
6.56	0.5236	9.0002	30.238	-3.5373
6.57	0.5236	8.8978	30.238	-3.5373
6.58	0.5236	8.7942	30.238	-3.5373
6.59	0.5236	8.6862	30.15	-3.5373
6.6	0.5236	8.5792	30.15	-3.5373
6.61	0.5236	8.4653	30.062	-3.5373
6.62	0.5236	8.348	30.062	-3.6462
6.63	0.5236	8.2356	29.974	-3.6462
6.64	0.5236	8.1184	29.974	-3.6462
6.65	0.5236	7.9992	29.886	-3.6462
6.66	0.5236	7.8776	29.886	-3.6462
6.67	0.5236	7.7555	29.798	-3.7551
6.68	0.5236	7.6369	29.798	-3.7551
6.69	0.5236	7.5097	29.71	-3.7551
6.7	0.5236	7.3838	29.71	-3.7551
6.71	0.5236	7.2555	29.622	-3.7551
6.72	0.5236	7.1257	29.534	-3.7551
6.73	0.5236	6.9951	29.534	-3.7551
6.74	0.5236	6.864	29.534	-3.864
6.75	0.5236	6.7293	29.447	-3.864
6.76	0.5236	6.5914	29.447	-3.864
6.77	0.5236	6.4525	29.359	-3.864
6.78	0.5236	6.3096	29.359	-3.864
6.79	0.5236	6.1668	29.271	-3.864
6.8	0.5236	6.0253	29.271	-3.864
6.81	0.5236	5.8774	29.183	-3.864
6.82	0.5236	5.7316	29.183	-3.9729
6.83	0.5236	5.5848	29.183	-3.9729
6.84	0.5236	5.434	29.095	-3.9729
6.85	0.5236	5.2831	29.095	-3.9729
6.86	0.5236	5.1255	29.095	-3.9729
6.87	0.5236	4.971	29.095	-3.9729
6.88	0.5236	4.8152	29.007	-3.9729
6.89	0.5236	4.6589	29.007	-3.9729
6.9	0.5236	4.4974	29.007	-3.9729
6.91	0.5236	4.3376	29.007	-4.0818
6.92	0.5236	4.1713	28.919	-4.0818
6.93	0.5236	4.0043	28.919	-4.0818
6.94	0.5236	3.8365	28.919	-4.0818
6.95	0.5236	3.6699	28.919	-4.0818
6.96	0.5236	3.4951	28.919	-4.0818
6.97	0.5236	3.3243	28.831	-4.0818
6.98	0.5236	3.1515	28.831	-4.0818
6.99	0.5236	2.973	28.919	-4.0818
7	0.5236	2.7956	28.831	-4.0818
7.01	0.5236	2.616	28.831	-4.0818
7.02	0.5236	2.438	28.831	-4.0818
7.03	0.5236	2.2576	28.831	-4.0818
7.04	0.5236	2.0717	28.831	-4.0818
7.05	0.5236	1.8854	28.831	-4.0818
7.06	0.5236	1.6974	28.831	-4.1907
7.07	0.5236	1.5069	28.831	-4.1907
7.08	0.5236	1.318	28.831	-4.1907
7.09	0.5236	1.1283	28.831	-4.1907
7.1	0.5236	0.93247	28.831	-4.1907
7.11	0.5236	0.72682	28.831	-4.1907
7.12	0.5236	0.53339	28.831	-4.1907
7.13	0.5236	0.32919	28.831	-4.1907
7.14	0.5236	0.13661	28.831	-4.1907
7.15	0.5236	-0.067089	28.831	-4.1907
7.16	0.5236	-0.27736	28.919	-4.1907
7.17	0.5236	-0.47352	28.919	-4.1907
7.18	0.5236	-0.67934	28.831	-4.1907
7.19	0.5236	-0.89086	28.919	-4.1907
7.2	0.5236	-1.1058	28.919	-4.0818
7.21	0.5236	-1.3226	28.919	-4.0818
7.22	0.5236	-1.5407	28.919	-4.0818
7.23	0.5236	-1.7594	28.919	-4.0818
7.24	0.5236	-1.9786	28.919	-4.0818
7.25	0.5236	-2.198	28.919	-4.0818
7.26	0.5236	-2.4175	28.919	-4.0818
7.27	0.5236	-2.6372	28.919	-4.0818
7.28	0.5236	-2.8569	28.919	-4.0818
7.29	0.5236	-3.0766	28.919	-4.0818
7.3	0.5236	-3.2963	29.007	-4.0818
7.31	0.5236	-3.5311	29.007	-4.0818
7.32	0.5236	-3.7627	29.007	-4.0818
7.33	0.5236	-3.9894	29.007	-3.9729
7.34	0.5236	-4.2284	29.007	-3.9729
7.35	0.5236	-4.4624	29.007	-3.9729
7.36	0.5236	-4.6989	29.007	-3.9729
7.37	0.5236	-4.9382	29.007	-3.9729
7.38	0.5236	-5.1739	29.007	-3.9729
7.39	0.5236	-5.4166	29.007	-3.9729
7.4	0.5236	-5.6619	29.007	-3.9729
7.41	0.5236	-5.9028	29.007	-3.9729
7.42	0.5236	-6.153	29.007	-3.864
7.43	0.5236	-6.3991	29.007	-3.864
7.44	0.5236	-6.6441	29.007	-3.864
7.45	0.5236	-6.8967	29.007	-3.864
7.46	0.5236	-7.1478	29.007	-3.864
7.47	0.5236	-7.4004	29.007	-3.864
7.48	0.5236	-7.6537	29.007	-3.864
7.49	0.5236	-7.9112	29.007	-3.7551
7.5	0.5236	-8.1669	29.007	-3.7551
7.51	0.5236	-8.4258	29.007	-3.7551
7.52	0.5236	-8.6867	29.007	-3.7551
7.53	0.5236	-8.9488	29.007	-3.7551
7.54	0.5236	-9.2115	29.007	-3.7551
7.55	0.5236	-9.479	29.007	-3.6462
7.56	0.5236	-9.745	29.007	-3.6462
7.57	0.5236	-10.014	29.007	-3.6462
7.58	0.5236	-10.284	29.007	-3.6462
7.59	0.5236	-10.555	29.007	-3.6462
7.6	0.5236	-10.823	29.007	-3.6462
7.61	0.5236	-11.097	29.007	-3.5373
7.62	0.5236	-11.374	29.007	-3.5373
7.63	0.5236	-11.645	29.007	-3.5373
7.64	0.5236	-11.924	29.007	-3.5373
7.65	0.5236	-12.204	29.007	-3.5373
7.66	0.5236	-12.485	29.007	-3.4284
7.67	0.5236	-12.766	28.919	-3.4284
7.68	0.5236	-13.051	28.919	-3.4284
7.69	0.5236	-13.334	28.919	-3.4284
7.7	0.5236	-13.62	28.919	-3.4284
7.71	0.5236	-13.908	28.919	-3.3195
7.72	0.5236	-14.2	28.919	-3.3195
7.73	0.5236	-14.487	28.919	-3.3195
7.74	0.5236	-14.779	28.831	-3.3195
7.75	0.5236	-15.075	28.831	-3.3195
7.76	0.5236	-15.368	28.831	-3.2106
7.77	0.5236	-15.664	28.831	-3.2106
7.78	0.5236	-15.957	28.831	-3.2106
7.79	0.5236	-16.259	28.743	-3.2106
7.8	0.5236	-16.56	28.743	-3.1017
7.81	0.5236	-16.864	28.743	-3.1017
7.82	0.5236	-17.166	28.743	-3.1017
7.83	0.5236	-17.467	28.743	-3.1017
7.84	0.5236	-17.771	28.655	-3.1017
7.85	0.5236	-18.083	28.655	-2.9928
7.86	0.5236	-18.386	28.655	-2.9928
7.87	0.5236	-18.695	28.655	-2.9928
7.88	0.5236	-19.004	28.655	-2.9928
7.89	0.5236	-19.315	28.568	-2.8839
7.9	0.5236	-19.628	28.568	-2.8839
7.91	0.5236	-19.943	28.568	-2.8839
7.92	0.5236	-20.259	28.568	-2.8839
7.93	0.5236	-20.575	28.48	-2.8839
7.94	0.5236	-20.89	28.48	-2.775
7.95	0.5236	-21.214	28.48	-2.775
7.96	0.5236	-21.535	28.48	-2.775
7.97	0.5236	-21.857	28.392	-2.775
7.98	0.5236	-22.181	28.392	-2.6661
7.99	0.5236	-22.502	28.392	-2.6661
8	0.5236	-22.828	28.392	-2.6661
8.01	0.5236	-23.154	28.304	-2.6661
8.02	0.5236	-23.483	28.304	-2.5572
8.03	0.5236	-23.811	28.304	-2.5572
8.04	0.5236	-24.148	28.304	-2.5572
8.05	0.5236	-24.484	28.216	-2.5572
8.06	0.5236	-24.816	28.216	-2.5572
8.07	0.5236	-25.152	28.216	-2.4483
8.08	0.5236	-25.494	28.216	-2.4483
8.09	0.5236	-25.826	28.216	-2.4483
8.1	0.5236	-26.159	28.128	-2.3394
8.11	0.5236	-26.499	28.128	-2.3394
8.12	0.5236	-26.841	28.128	-2.3394
8.13	0.5236	-27.188	28.128	-2.3394
8.14	0.5236	-27.539	28.128	-2.2305
8.15	0.5236	-27.875	28.128	-2.2305
8.16	0.5236	-28.219	28.04	-2.2305
8.17	0.5236	-28.565	28.04	-2.2305
8.18	0.5236	-28.91	28.04	-2.2305
8.19	0.5236	-29.268	28.04	-2.2305
8.2	0.5236	-29.617	28.04	-2.1216
8.21	0.5236	-29.967	28.04	-2.1216
8.22	0.5236	-30.325	27.952	-2.1216
8.23	0.5236	-30.672	27.952	-2.0127
8.24	0.5236	-31.037	27.952	-2.0127
8.25	0.5236	-31.392	27.952	-2.0127
8.26	0.5236	-31.743	27.952	-2.0127
8.27	0.5236	-32.105	27.952	-2.0127
8.28	0.5236	-32.455	27.952	-2.0127
8.29	0.5236	-32.825	27.952	-1.9038
8.3	0.5236	-33.185	27.952	-1.9038
8.31	0.5236	-33.554	27.952	-1.9038
8.32	0.5236	-33.912	27.952	-1.9038
8.33	0.5236	-34.267	27.864	-1.7949
8.34	0.5236	-34.636	27.952	-1.7949
8.35	0.5236	-35.007	27.864	-1.7949
8.36	0.5236	-35.371	27.864	-1.7949
8.37	0.5236	-35.738	27.864	-1.686
8.38	0.5236	-36.112	27.864	-1.686
8.39	0.5236	-36.484	27.864	-1.686
8.4	0.5236	-36.852	27.864	-1.686
8.41	0.5236	-37.235	27.864	-1.686
8.42	0.5236	-37.613	27.864	-1.5771
8.43	0.5236	-37.989	27.864	-1.5771
8.44	0.5236	-38.364	27.864	-1.5771
8.45	0.5236	-38.736	27.776	-1.5771
8.46	0.5236	-39.111	27.776	-1.4682
8.47	0.5236	-39.503	27.776	-1.4682
8.48	0.5236	-39.88	27.776	-1.4682
8.49	0.5236	-40.265	27.776	-1.4682
8.5	0.5236	-40.644	27.776	-1.4682
8.51	0.5236	-41.025	27.776	-1.4682
8.52	0.5236	-41.415	27.776	-1.3593
8.53	0.5236	-41.816	27.776	-1.3593
8.54	0.5236	-42.2	27.776	-1.3593
8.55	0.5236	-42.594	27.776	-1.3593
8.56	0.5236	-42.98	27.776	-1.3593
8.57	0.5236	-43.374	27.776	-1.2504
8.58	0.5236	-43.761	27.776	-1.2504
8.59	0.5236	-44.156	27.776	-1.2504
8.6	0.5236	-44.562	27.689	-1.2504
8.61	0.5236	-44.96	27.689	-1.2504
8.62	0.5236	-45.349	27.689	-1.2504
8.63	0.5236	-45.74	27.689	-1.1415
8.64	0.5236	-46.145	27.689	-1.1415
8.65	0.5236	-46.556	27.689	-1.1415
8.66	0.5236	-46.957	27.689	-1.1415
8.67	0.5236	-47.359	27.689	-1.1415
8.68	0.5236	-47.766	27.601	-1.1415
8.69	0.5236	-48.171	27.689	-1.0326
8.7	0.5236	-48.576	27.601	-1.0326
8.71	0.5236	-48.987	27.601	-1.0326
8.72	0.5236	-49.389	27.689	-1.0326
8.73	0.5236	-49.799	27.601	-1.0326
8.74	0.5236	-50.208	27.601	-1.0326
8.75	0.5236	-50.619	27.601	-1.0326
8.76	0.5236	-51.037	27.601	-0.9237
8.77	0.5236	-51.45	27.601	-0.9237
8.78	0.5236	-51.874	27.601	-0.9237
8.79	0.5236	-52.283	27.601	-0.9237
8.8	0.5236	-52.712	27.601	-0.9237
8.81	0.5236	-53.13	27.601	-0.9237
8.82	0.5236	-53.551	27.601	-0.9237
8.83	0.5236	-53.975	27.601	-0.8148
8.84	0.5236	-54.395	27.601	-0.8148
8.85	0.5236	-54.822	27.513	-0.8148
8.86	0.5236	-55.242	27.513	-0.8148
8.87	0.5236	-55.662	27.601	-0.8148
8.88	0.5236	-56.085	27.513	-0.8148
8.89	0.5236	-56.515	27.513	-0.8148
8.9	0.5236	-56.953	27.513	-0.8148
8.91	0.5236	-57.377	27.513	-0.8148
8.92	0.5236	-57.807	27.513	-0.7059
8.93	0.5236	-58.242	27.513	-0.7059
8.94	0.5236	-58.673	27.513	-0.7059
8.95	0.5236	-59.113	27.513	-0.7059
8.96	0.5236	-59.548	27.513	-0.7059
8.97	0.5236	-59.989	27.513	-0.7059
8.98	0.5236	-60.43	27.513	-0.7059
8.99	0.5236	-60.87	27.513	-0.7059
9	0.5236	-61.31	27.513	-0.7059
9.01	0.52149	-61.749	27.513	-0.7059
9.02	0.51938	-62.189	27.513	-0.597
9.03	0.51727	-62.629	27.513	-0.597
9.04	0.51515	-63.065	27.513	-0.597
9.05	0.51304	-63.521	27.513	-0.597
9.06	0.51093	-63.973	27.513	-0.597
9.07	0.50882	-64.42	27.513	-0.597
9.08	0.50671	-64.864	27.425	-0.597
9.09	0.5046	-65.303	27.425	-0.597
9.1	0.50249	-65.763	27.513	-0.597
9.11	0.50038	-66.211	27.425	-0.597
9.12	0.49826	-66.659	27.425	-0.597
9.13	0.49615	-67.119	27.425	-0.597
9.14	0.49404	-67.57	27.425	-0.4881
9.15	0.49193	-68.028	27.425	-0.4881
9.16	0.48982	-68.488	27.425	-0.4881
9.17	0.48771	-68.944	27.425	-0.4881
9.18	0.4856	-69.407	27.337	-0.4881
9.19	0.48349	-69.861	27.337	-0.4881
9.2	0.48138	-70.326	27.337	-0.4881
9.21	0.47926	-70.79	27.337	-0.4881
9.22	0.47715	-71.247	27.337	-0.4881
9.23	0.47504	-71.715	27.337	-0.4881
9.24	0.47293	-72.175	27.249	-0.4881
9.25	0.47082	-72.647	27.249	-0.4881
9.26	0.46764	-73.117	27.249	-0.4881
9.27	0.46445	-73.582	27.249	-0.4881
9.28	0.46127	-74.054	27.249	-0.4881
9.29	0.45808	-74.526	27.161	-0.3792
9.3	0.4549	-75.001	27.161	-0.3792
9.31	0.45172	-75.476	27.161	-0.3792
9.32	0.44853	-75.95	27.161	-0.3792
9.33	0.44535	-76.424	27.073	-0.3792
9.34	0.44216	-76.901	27.073	-0.3792
9.35	0.43898	-77.381	27.073	-0.3792
9.36	0.4358	-77.86	26.985	-0.3792
9.37	0.43261	-78.341	26.985	-0.3792
9.38	0.42943	-78.822	26.897	-0.3792
9.39	0.42625	-79.298	26.897	-0.3792
9.4	0.42306	-79.801	26.81	-0.3792
9.41	0.41988	-80.304	26.81	-0.3792
9.42	0.41669	-80.799	26.722	-0.3792
9.43	0.41351	-81.293	26.722	-0.3792
9.44	0.41033	-81.786	26.634	-0.3792
9.45	0.40714	-82.276	26.634	-0.3792
9.46	0.40396	-82.766	26.546	-0.3792
9.47	0.40077	-83.26	26.458	-0.3792
9.48	0.39759	-83.752	26.37	-0.3792
9.49	0.39441	-84.246	26.37	-0.3792
9.5	0.39122	-84.744	26.282	-0.3792
9.51	0.38649	-85.234	26.194	-0.2703
9.52	0.38176	-85.733	26.106	-0.2703
9.53	0.37702	-86.234	26.018	-0.2703
9.54	0.37229	-86.734	25.931	-0.2703
9.55	0.36756	-87.231	25.931	-0.2703
9.56	0.36282	-87.733	25.843	-0.2703
9.57	0.35809	-88.235	25.667	-0.2703
9.58	0.35336	-88.737	25.667	-0.2703
9.59	0.34863	-89.241	25.491	-0.2703
9.6	0.34389	-89.748	25.403	-0.2703
9.61	0.33916	-90.252	25.315	-0.2703
9.62	0.33443	-90.763	25.227	-0.2703
9.63	0.32969	-91.273	25.139	-0.2703
9.64	0.32496	-91.78	24.964	-0.2703
9.65	0.32023	-92.291	24.876	-0.2703
9.66	0.3155	-92.802	24.788	-0.2703
9.67	0.31076	-93.312	24.612	-0.1614
9.68	0.30603	-93.826	24.524	-0.1614
9.69	0.3013	-94.339	24.436	-0.1614
9.7	0.29656	-94.849	24.348	-0.1614
9.71	0.29183	-95.367	24.173	-0.1614
9.72	0.2871	-95.886	24.085	-0.1614
9.73	0.28237	-96.404	23.909	-0.1614
9.74	0.27763	-96.919	23.733	-0.1614
9.75	0.2729	-97.438	23.645	-0.1614
9.76	0.26458	-97.958	23.469	-0.1614
9.77	0.25626	-98.48	23.381	-0.1614
9.78	0.24794	-99.002	23.206	-0.1614
9.79	0.23962	-99.526	23.03	-0.1614
9.8	0.2313	-100.05	22.942	-0.0525
9.81	0.22298	-100.57	22.766	-0.0525
9.82	0.21466	-101.1	22.59	-0.0525
9.83	0.20634	-101.62	22.415	-0.0525
9.84	0.19802	-102.15	22.239	-0.0525
9.85	0.1897	-102.68	22.063	-0.0525
9.86	0.18138	-103.2	21.887	-0.0525
9.87	0.17306	-103.73	21.711	-0.0525
9.88	0.16474	-104.26	21.536	-0.0525
9.89	0.15642	-104.79	21.36	-0.0525
9.9	0.1481	-105.32	21.184	-0.0525
9.91	0.13978	-105.85	21.008	0.0564
9.92	0.13146	-106.38	20.832	0.0564
9.93	0.12314	-106.91	20.569	0.0564
9.94	0.11482	-107.45	20.393	0.0564
9.95	0.1065	-107.98	20.217	0.0564
9.96	0.098184	-108.52	20.041	0.0564
9.97	0.089864	-109.05	19.777	0.0564
9.98	0.081545	-109.58	19.602	0.0564
9.99	0.073225	-110.12	19.338	0.0564
10	0.064905	-110.66	19.074	0.1653
10.01	0.057244	-111.2	18.899	0.1653
10.02	0.049582	-111.73	18.635	0.1653
10.03	0.041921	-112.27	18.459	0.1653
10.04	0.03426	-112.81	18.195	0.1653
10.05	0.026598	-113.35	17.932	0.1653
10.06	0.018937	-113.89	17.668	0.1653
10.07	0.011276	-114.43	17.404	0.1653
10.08	0.0036145	-114.97	17.14	0.1653
10.09	-0.0040468	-115.51	16.877	0.1653
10.1	-0.011708	-116.05	16.613	0.1653
10.11	-0.019369	-116.59	16.349	0.2742
10.12	-0.027031	-117.13	16.086	0.2742
10.13	-0.034692	-117.68	15.822	0.2742
10.14	-0.042353	-118.22	15.47	0.2742
10.15	-0.050015	-118.75	15.207	0.2742
10.16	-0.057676	-119.3	14.943	0.2742
10.17	-0.065337	-119.84	14.591	0.3831
10.18	-0.072998	-120.38	14.328	0.3831
10.19	-0.08066	-120.93	13.976	0.3831
10.2	-0.088321	-121.47	13.712	0.3831
10.21	-0.095982	-122.02	13.361	0.3831
10.22	-0.10364	-122.56	13.097	0.3831
10.23	-0.11131	-123.1	12.746	0.3831
10.24	-0.11897	-123.65	12.394	0.3831
10.25	-0.12663	-124.19	12.042	0.3831
10.26	-0.1311	-124.73	11.691	0.492
10.27	-0.13556	-125.28	11.339	0.492
10.28	-0.14003	-125.82	11.075	0.492
10.29	-0.1445	-126.36	10.636	0.492
10.3	-0.14897	-126.91	10.284	0.492
10.31	-0.15343	-127.45	10.021	0.492
10.32	-0.1579	-127.99	9.5811	0.492
10.33	-0.16237	-128.54	9.2295	0.492
10.34	-0.16684	-129.08	8.8779	0.492
10.35	-0.1713	-129.63	8.5263	0.492
10.36	-0.17577	-130.17	8.1747	0.492
10.37	-0.18024	-130.71	7.8231	0.492
10.38	-0.18471	-131.25	7.4715	0.6009
10.39	-0.18918	-131.8	7.1199	0.6009
10.4	-0.19364	-132.34	6.6804	0.6009
10.41	-0.19811	-132.88	6.3288	0.6009
10.42	-0.20258	-133.42	5.9772	0.6009
10.43	-0.20705	-133.96	5.6256	0.6009
10.44	-0.21151	-134.5	5.1861	0.6009
10.45	-0.21598	-135.04	4.8345	0.6009
10.46	-0.22045	-135.58	4.4829	0.6009
10.47	-0.22492	-136.13	4.1313	0.6009
10.48	-0.22938	-136.67	3.7797	0.7098
10.49	-0.23385	-137.2	3.4281	0.7098
10.5	-0.23832	-137.74	3.0765	0.7098
10.51	-0.24089	-138.28	2.637	0.7098
10.52	-0.24346	-138.82	2.2854	0.7098
10.53	-0.24603	-139.36	1.9338	0.7098
10.54	-0.2486	-139.89	1.5822	0.7098
10.55	-0.25117	-140.43	1.3185	0.7098
10.56	-0.25374	-140.96	0.879	0.7098
10.57	-0.25631	-141.5	0.5274	0.7098
10.58	-0.25888	-142.04	0.2637	0.7098
10.59	-0.26145	-142.57	-0.0879	0.7098
10.6	-0.26402	-143.11	-0.4395	0.8187
10.61	-0.26659	-143.64	-0.7911	0.8187
10.62	-0.26915	-144.17	-1.0548	0.8187
10.63	-0.27172	-144.7	-1.4064	0.8187
10.64	-0.27429	-145.23	-1.758	0.8187
10.65	-0.27686	-145.77	-2.0217	0.8187
10.66	-0.27943	-146.3	-2.2854	0.8187
10.67	-0.282	-146.82	-2.637	0.8187
10.68	-0.28457	-147.36	-2.9007	0.8187
10.69	-0.28714	-147.88	-3.1644	0.8187
10.7	-0.28971	-148.41	-3.4281	0.8187
10.71	-0.29228	-148.93	-3.6918	0.8187
10.72	-0.29485	-149.46	-4.0434	0.8187
10.73	-0.29742	-149.98	-4.2192	0.8187
10.74	-0.29999	-150.51	-4.5708	0.8187
10.75	-0.30256	-151.03	-4.7466	0.8187
10.76	-0.3051	-151.55	-5.0103	0.8187
10.77	-0.30765	-152.07	-5.274	0.8187
10.78	-0.31019	-152.59	-5.4498	0.8187
10.79	-0.31274	-153.11	-5.7135	0.8187
10.8	-0.31528	-153.63	-5.8893	0.8187
10.81	-0.31782	-154.15	-6.153	0.8187
10.82	-0.32037	-154.67	-6.3288	0.8187
10.83	-0.32291	-155.18	-6.5046	0.8187
10.84	-0.32546	-155.7	-6.6804	0.8187
10.85	-0.328	-156.21	-6.8562	0.8187
10.86	-0.33055	-156.73	-7.1199	0.8187
10.87	-0.33309	-157.23	-7.2957	0.8187
10.88	-0.33564	-157.74	-7.3836	0.8187
10.89	-0.33818	-158.25	-7.6473	0.8187
10.9	-0.34072	-158.76	-7.7352	0.8187
10.91	-0.34327	-159.27	-7.911	0.8187
10.92	-0.34581	-159.77	-8.0868	0.8187
10.93	-0.34836	-160.28	-8.1747	0.8187
10.94	-0.3509	-160.78	-8.3505	0.8187
10.95	-0.35345	-161.28	-8.5263	0.8187
10.96	-0.35599	-161.78	-8.6142	0.8187
10.97	-0.35853	-162.28	-8.7021	0.8187
10.98	-0.36108	-162.78	-8.8779	0.8187
10.99	-0.36362	-163.28	-8.9658	0.8187
11	-0.36617	-163.78	-9.0537	0.8187
11.01	-0.36883	-164.28	-9.2295	0.8187
11.02	-0.3715	-164.77	-9.3174	0.8187
11.03	-0.37416	-165.26	-9.4053	0.8187
11.04	-0.37683	-165.76	-9.4932	0.8187
11.05	-0.3795	-166.25	-9.5811	0.8187
11.06	-0.38216	-166.74	-9.669	0.8187
11.07	-0.38483	-167.23	-9.8448	0.8187
11.08	-0.38749	-167.72	-9.8448	0.8187
11.09	-0.39016	-168.2	-10.021	0.8187
11.1	-0.39282	-168.69	-10.021	0.8187
11.11	-0.39549	-169.17	-10.109	0.8187
11.12	-0.39815	-169.66	-10.284	0.7098
11.13	-0.40082	-170.14	-10.284	0.7098
11.14	-0.40349	-170.62	-10.372	0.7098
11.15	-0.40615	-171.09	-10.46	0.7098
11.16	-0.40882	-171.57	-10.548	0.7098
11.17	-0.41148	-172.05	-10.636	0.7098
11.18	-0.41415	-172.53	-10.724	0.7098
11.19	-0.41681	-173	-10.812	0.7098
11.2	-0.41948	-173.47	-10.9	0.7098
11.21	-0.42214	-173.95	-10.988	0.7098
11.22	-0.42481	-174.41	-11.075	0.7098
11.23	-0.42748	-174.88	-11.163	0.7098
11.24	-0.43014	-175.34	-11.251	0.7098
11.25	-0.43281	-175.81	-11.339	0.7098
11.26	-0.43479	-176.27	-11.339	0.7098
11.27	-0.43678	-176.74	-11.515	0.6009
11.28	-0.43876	-177.2	-11.603	0.6009
11.29	-0.44075	-177.66	-11.691	0.6009
11.3	-0.44273	-178.12	-11.779	0.6009
11.31	-0.44471	-178.58	-11.867	0.6009
11.32	-0.4467	-179.03	-11.954	0.6009
11.33	-0.44868	-179.48	-12.042	0.6009
11.34	-0.45067	-179.93	-12.13	0.6009
11.35	-0.45265	-180.39	-12.306	0.6009
11.36	-0.45464	-180.84	-12.394	0.6009
11.37	-0.45662	-181.28	-12.482	0.6009
11.38	-0.45861	-181.73	-12.658	0.6009
11.39	-0.46059	-182.17	-12.746	0.6009
11.4	-0.46258	-182.61	-12.833	0.6009
11.41	-0.46456	-183.05	-12.921	0.492
11.42	-0.46655	-183.49	-13.097	0.492
11.43	-0.46853	-183.93	-13.185	0.492
11.44	-0.47051	-184.37	-13.273	0.492
11.45	-0.4725	-184.81	-13.449	0.492
11.46	-0.47448	-185.25	-13.537	0.492
11.47	-0.47647	-185.69	-13.625	0.492
11.48	-0.47845	-186.12	-13.8	0.492
11.49	-0.48044	-186.54	-13.888	0.492
11.5	-0.48242	-186.97	-14.064	0.492
11.51	-0.48344	-187.4	-14.152	0.492
11.52	-0.48445	-187.82	-14.328	0.3831
11.53	-0.48547	-188.25	-14.416	0.3831
11.54	-0.48648	-188.67	-14.591	0.3831
11.55	-0.48749	-189.1	-14.679	0.3831
11.56	-0.48851	-189.51	-14.767	0.3831
11.57	-0.48952	-189.94	-14.943	0.3831
11.58	-0.49054	-190.35	-15.031	0.3831
11.59	-0.49155	-190.77	-15.207	0.3831
11.6	-0.49256	-191.18	-15.295	0.3831
11.61	-0.49358	-191.59	-15.383	0.2742
11.62	-0.49459	-192	-15.558	0.2742
11.63	-0.49561	-192.41	-15.646	0.2742
11.64	-0.49662	-192.82	-15.822	0.2742
11.65	-0.49764	-193.22	-15.91	0.2742
11.66	-0.49865	-193.63	-16.086	0.2742
11.67	-0.49966	-194.03	-16.174	0.2742
11.68	-0.50068	-194.43	-16.262	0.2742
11.69	-0.50169	-194.83	-16.437	0.1653
11.7	-0.50271	-195.23	-16.525	0.1653
11.71	-0.50372	-195.62	-16.613	0.1653
11.72	-0.50474	-196.02	-16.789	0.1653
11.73	-0.50575	-196.41	-16.877	0.1653
11.74	-0.50676	-196.8	-16.965	0.1653
11.75	-0.50778	-197.19	-17.14	0.0564
11.76	-0.5082	-197.57	-17.228	0.0564
11.77	-0.50862	-197.96	-17.316	0.0564
11.78	-0.50905	-198.34	-17.492	0.0564
11.79	-0.50947	-198.72	-17.58	0.0564
11.8	-0.50989	-199.1	-17.668	0.0564
11.81	-0.51032	-199.48	-17.844	-0.0525
11.82	-0.51074	-199.86	-17.932	-0.0525
11.83	-0.51116	-200.23	-18.02	-0.0525
11.84	-0.51159	-200.6	-18.107	-0.0525
11.85	-0.51201	-200.97	-18.283	-0.0525
11.86	-0.51243	-201.34	-18.371	-0.0525
11.87	-0.51285	-201.71	-18.459	-0.1614
11.88	-0.51328	-202.07	-18.547	-0.1614
11.89	-0.5137	-202.44	-18.723	-0.1614
11.9	-0.51412	-202.8	-18.811	-0.1614
11.91	-0.51455	-203.16	-18.899	-0.1614
11.92	-0.51497	-203.52	-18.986	-0.2703
11.93	-0.51539	-203.87	-19.074	-0.2703
11.94	-0.51582	-204.22	-19.162	-0.2703
11.95	-0.51624	-204.57	-19.338	-0.2703
11.96	-0.51666	-204.93	-19.426	-0.2703
11.97	-0.51708	-205.27	-19.514	-0.2703
11.98	-0.51751	-205.61	-19.602	-0.3792
11.99	-0.51793	-205.96	-19.69	-0.3792
12	-0.51835	-206.3	-19.777	-0.3792
12.01	-0.51852	-206.65	-19.865	-0.3792
12.02	-0.51868	-206.98	-19.953	-0.3792
12.03	-0.51885	-207.32	-20.041	-0.3792
12.04	-0.51901	-207.65	-20.129	-0.4881
12.05	-0.51918	-207.98	-20.217	-0.4881
12.06	-0.51934	-208.31	-20.305	-0.4881
12.07	-0.51951	-208.64	-20.305	-0.4881
12.08	-0.51967	-208.97	-20.393	-0.4881
12.09	-0.51984	-209.29	-20.481	-0.597
12.1	-0.52	-209.62	-20.569	-0.597
12.11	-0.52017	-209.93	-20.657	-0.597
12.12	-0.52033	-210.26	-20.744	-0.597
12.13	-0.5205	-210.57	-20.744	-0.597
12.14	-0.52066	-210.88	-20.832	-0.7059
12.15	-0.52083	-211.2	-20.92	-0.7059
12.16	-0.52099	-211.51	-21.008	-0.7059
12.17	-0.52116	-211.82	-21.008	-0.7059
12.18	-0.52132	-212.12	-21.096	-0.7059
12.19	-0.52149	-212.43	-21.096	-0.8148
12.2	-0.52165	-212.73	-21.184	-0.8148
12.21	-0.52182	-213.03	-21.272	-0.8148
12.22	-0.52198	-213.33	-21.272	-0.8148
