t	u	lambda	p	e
0	0	0	0	-30
0.01	0	0	0	-30
0.02	0	0	0	-30
0.03	0	0	0	-30
0.04	0	0	0	-30
0.05	0	0	0	-30
0.06	0	0	0	-30
0.07	0	0	0	-30
0.08	0	0.004395	0	-30
0.09	0	0.020593	0	-30
0.1	0	0.030158	0	-30
0.11	0	0.035806	0	-30
0.12	0	0.039141	0	-30
0.13	0	0.056225	0	-30
0.14	0	0.069196	0	-30
0.15	0	0.076856	0	-30
0.16	0	0.089729	0	-30
0.17	0	0.10698	0	-30
0.18	0	0.11716	0	-30
0.19	0	0.13829	0	-30
0.2	0	0.15365	0	-30
0.21	0	0.17107	0	-30
0.22	0	0.19101	0	-29.891
0.23	0	0.20278	0	-29.891
0.24	0	0.22484	0	-29.891
0.25	0	0.24075	0	-29.891
0.26	0	0.2585	0	-29.891
0.27	0	0.27863	0	-29.891
0.28	0	0.29051	0.0879	-29.782
0.29	0	0.31553	0.0879	-29.782
0.3	0	0.3303	0.0879	-29.782
0.31	0	0.35414	0.0879	-29.782
0.32	0	0.3711	0.0879	-29.673
0.33	0	0.39622	0.1758	-29.673
0.34	0	0.41395	0.1758	-29.673
0.35	0	0.43632	0.1758	-29.564
0.36	0	0.45562	0.1758	-29.564
0.37	0	0.48213	0.2637	-29.564
0.38	0	0.50902	0.2637	-29.456
0.39	0	0.53454	0.3516	-29.456
0.4	0	0.55797	0.3516	-29.347
0.41	0	0.58145	0.3516	-29.347
0.42	0	0.60366	0.4395	-29.238
0.43	0	0.62642	0.4395	-29.238
0.44	0	0.65786	0.5274	-29.129
0.45	0	0.67643	0.5274	-29.129
0.46	0	0.70539	0.6153	-29.02
0.47	0	0.72689	0.6153	-29.02
0.48	0	0.75318	0.7032	-28.911
0.49	0	0.77706	0.7032	-28.911
0.5	0	0.80081	0.7911	-28.802
0.51	0	0.82674	0.7911	-28.693
0.52	0	0.84814	0.879	-28.693
0.53	0	0.87878	0.879	-28.584
0.54	0	0.90878	0.9669	-28.475
0.55	0	0.93258	0.9669	-28.366
0.56	0	0.96175	1.0548	-28.366
0.57	0	0.98186	1.0548	-28.258
0.58	0	1.0117	1.0548	-28.149
0.59	0	1.0338	1.1427	-28.04
0.6	0	1.0604	1.1427	-27.931
0.61	0	1.088	1.2306	-27.931
0.62	0	1.1104	1.2306	-27.822
0.63	0	1.1387	1.3185	-27.713
0.64	0	1.1628	1.3185	-27.604
0.65	0	1.1905	1.4064	-27.495
0.66	0	1.2221	1.4064	-27.386
0.67	0	1.2436	1.4943	-27.277
0.68	0	1.2742	1.4064	-27.169
0.69	0	1.2968	1.4943	-27.06
0.7	0	1.3237	1.4943	-26.951
0.71	0	1.3479	1.5822	-26.842
0.72	0	1.3719	1.5822	-26.733
0.73	0	1.404	1.6701	-26.624
0.74	0	1.4313	1.5822	-26.515
0.75	0	1.4571	1.6701	-26.406
0.76	0	1.4843	1.6701	-26.297
0.77	0	1.5064	1.758	-26.189
0.78	0	1.5313	1.758	-26.08
0.79	0	1.5522	1.758	-25.971
0.8	0	1.5796	1.758	-25.862
0.81	0	1.5986	1.758	-25.753
0.82	0	1.6279	1.758	-25.644
0.83	0	1.6452	1.8459	-25.535
0.84	0	1.6734	1.8459	-25.317
0.85	0	1.6944	1.8459	-25.208
0.86	0	1.7205	1.8459	-25.099
0.87	0	1.7442	1.8459	-24.991
0.88	0	1.7678	1.8459	-24.882
0.89	0	1.7998	1.9338	-24.773
0.9	0	1.8187	1.8459	-24.664
0.91	0	1.8478	1.9338	-24.446
0.92	0	1.865	1.9338	-24.337
0.93	0	1.8932	1.8459	-24.228
0.94	0	1.9098	1.9338	-24.119
0.95	0	1.9376	1.9338	-24.011
0.96	0	1.9541	1.9338	-23.793
0.97	0	1.9818	1.9338	-23.684
0.98	0	1.9981	1.9338	-23.575
0.99	0	2.0258	1.9338	-23.466
1	0	2.0505	1.9338	-23.357
1.01	0	2.0747	1.9338	-23.248
1.02	0	2.0973	1.9338	-23.03
1.03	0	2.1204	1.9338	-22.922
1.04	0	2.1423	1.9338	-22.813
1.05	0	2.1649	1.8459	-22.704
1.06	0	2.1826	1.9338	-22.595
1.07	0	2.2067	1.8459	-22.377
1.08	0	2.2209	1.9338	-22.268
1.09	0	2.2473	1.8459	-22.159
1.1	0	2.2629	1.8459	-22.05
1.11	0	2.2872	1.8459	-21.941
1.12	0	2.3045	1.8459	-21.724
1.13	0	2.3266	1.758	-21.615
1.14	0	2.3457	1.8459	-21.506
1.15	0	2.3654	1.758	-21.397
1.16	0	2.3866	1.758	-21.288
1.17	0	2.4075	1.758	-21.07
1.18	0	2.4295	1.758	-20.961
1.19	0	2.4469	1.758	-20.852
1.2	0	2.4707	1.758	-20.744
1.21	0	2.4932	1.6701	-20.635
1.22	0	2.5161	1.6701	-20.526
1.23	0	2.534	1.5822	-20.308
1.24	0	2.5582	1.6701	-20.199
1.25	0	2.5725	1.5822	-20.09
1.26	0	2.5989	1.5822	-19.981
1.27	0	2.6145	1.5822	-19.872
1.28	0	2.6388	1.5822	-19.763
1.29	0	2.6561	1.4943	-19.654
1.3	0	2.6746	1.4943	-19.546
1.31	0	2.6952	1.4943	-19.328
1.32	0	2.7118	1.4943	-19.219
1.33	0	2.7351	1.4064	-19.11
1.34	0	2.7489	1.4064	-19.001
1.35	0	2.7722	1.4064	-18.892
1.36	0	2.7888	1.3185	-18.783
1.37	0	2.807	1.3185	-18.674
1.38	0	2.8274	1.3185	-18.566
1.39	0	2.8438	1.3185	-18.457
1.4	0	2.8671	1.2306	-18.348
1.41	0	2.8809	1.2306	-18.239
1.42	0	2.9041	1.2306	-18.13
1.43	0	2.9291	1.1427	-18.021
1.44	0	2.9534	1.1427	-17.912
1.45	0	2.9678	1.1427	-17.803
1.46	0	2.9943	1.1427	-17.585
1.47	0	3.01	1.0548	-17.585
1.48	0	3.0343	1.0548	-17.368
1.49	0	3.0516	1.0548	-17.368
1.5	0	3.0702	0.9669	-17.259
1.51	0	3.0907	0.9669	-17.15
1.52	0	3.1029	0.9669	-17.041
1.53	0	3.1281	0.9669	-16.932
1.54	0	3.143	0.879	-16.823
1.55	0	3.1669	0.879	-16.714
1.56	0	3.1838	0.879	-16.605
1.57	0	3.2058	0.879	-16.496
1.58	0	3.2248	0.7911	-16.388
1.59	0	3.2444	0.879	-16.279
1.6	0	3.2657	0.7911	-16.279
1.61	0	3.2826	0.7911	-16.17
1.62	0	3.3062	0.7911	-16.061
1.63	0	3.3285	0.7911	-15.952
1.64	0	3.3513	0.7032	-15.843
1.65	0	3.3691	0.7032	-15.734
1.66	0	3.3933	0.7032	-15.625
1.67	0	3.4075	0.7032	-15.625
1.68	0	3.434	0.7032	-15.516
1.69	0	3.4496	0.7032	-15.407
1.7	0	3.4707	0.6153	-15.299
1.71	0	3.4892	0.7032	-15.19
1.72	0	3.5085	0.6153	-15.19
1.73	0	3.5296	0.6153	-15.081
1.74	0	3.5464	0.6153	-14.972
1.75	0	3.57	0.6153	-14.863
1.76	0	3.5922	0.6153	-14.863
1.77	0	3.615	0.6153	-14.754
1.78	0	3.6404	0.6153	-14.645
1.79	0	3.6614	0.6153	-14.645
1.8	0	3.6822	0.6153	-14.536
1.81	0	3.7041	0.6153	-14.427
1.82	0	3.7215	0.6153	-14.427
1.83	0	3.7453	0.6153	-14.318
1.84	0	3.7594	0.6153	-14.21
1.85	0	3.7857	0.6153	-14.21
1.86	0	3.8012	0.6153	-14.101
1.87	0	3.8284	0.6153	-14.101
1.88	0	3.8489	0.5274	-13.992
1.89	0	3.8745	0.6153	-13.883
1.9	0	3.898	0.5274	-13.883
1.91	0	3.9216	0.6153	-13.774
1.92	0	3.9438	0.6153	-13.774
1.93	0	3.9666	0.6153	-13.665
1.94	0	3.9884	0.6153	-13.665
1.95	0	4.0109	0.6153	-13.556
1.96	0	4.0286	0.6153	-13.447
1.97	0	4.0527	0.6153	-13.447
1.98	0	4.0752	0.6153	-13.338
1.99	0	4.0982	0.6153	-13.338
2	0	4.1237	0.6153	-13.229
2.01	0	4.1448	0.6153	-13.229
2.02	0	4.1724	0.6153	-13.229
2.03	0	4.1916	0.6153	-13.12
2.04	0	4.218	0.6153	-13.12
2.05	0	4.2365	0.7032	-13.012
2.06	0	4.2654	0.7032	-13.012
2.07	0	4.2825	0.7032	-12.903
2.08	0	4.3106	0.7032	-12.903
2.09	0	4.3271	0.7032	-12.903
2.1	0	4.3549	0.7032	-12.794
2.11	0	4.3757	0.7032	-12.794
2.12	0	4.4016	0.7032	-12.685
2.13	0	4.432	0.7911	-12.685
2.14	0	4.4529	0.7911	-12.685
2.15	0	4.4832	0.7911	-12.576
2.16	0	4.5054	0.7911	-12.576
2.17	0	4.5322	0.7911	-12.576
2.18	0	4.5564	0.879	-12.467
2.19	0	4.5803	0.879	-12.467
2.2	0	4.6063	0.879	-12.467
2.21	0	4.6278	0.879	-12.358
2.22	0	4.6555	0.9669	-12.358
2.23	0	4.6748	0.9669	-12.358
2.24	0	4.7042	0.9669	-12.249
2.25	0	4.726	0.9669	-12.249
2.26	0	4.7524	0.9669	-12.249
2.27	0	4.7799	0.9669	-12.14
2.28	0	4.8023	1.0548	-12.14
2.29	0	4.8306	1.0548	-12.14
2.3	0	4.8546	1.0548	-12.14
2.31	0	4.8824	1.0548	-12.032
2.32	0	4.9071	1.1427	-12.032
2.33	0	4.9314	1.1427	-12.032
2.34	0	4.9608	1.1427	-12.032
2.35	0	4.9855	1.1427	-11.923
2.36	0	5.0136	1.2306	-11.923
2.37	0	5.0422	1.1427	-11.923
2.38	0	5.0651	1.2306	-11.923
2.39	0	5.0967	1.2306	-11.923
2.4	0	5.1236	1.3185	-11.814
2.41	0	5.1492	1.2306	-11.814
2.42	0	5.1794	1.3185	-11.814
2.43	0	5.2046	1.3185	-11.705
2.44	0	5.233	1.3185	-11.705
2.45	0	5.2617	1.3185	-11.705
2.46	0	5.2891	1.3185	-11.705
2.47	0	5.3189	1.3185	-11.705
2.48	0	5.3484	1.4064	-11.705
2.49	0	5.3719	1.4064	-11.596
2.5	0	5.4038	1.4064	-11.596
2.51	0	5.431	1.4064	-11.596
2.52	0	5.4567	1.4943	-11.596
2.53	0	5.487	1.4064	-11.596
2.54	0	5.5161	1.4943	-11.487
2.55	0	5.5429	1.4943	-11.487
2.56	0	5.5768	1.4943	-11.487
2.57	0	5.6051	1.4943	-11.487
2.58	0	5.6315	1.4943	-11.487
2.59	0	5.6651	1.4943	-11.487
2.6	0	5.6933	1.5822	-11.378
2.61	0	5.7195	1.5822	-11.378
2.62	0	5.7531	1.5822	-11.378
2.63	0	5.7812	1.5822	-11.378
2.64	0	5.8075	1.5822	-11.378
2.65	0	5.841	1.5822	-11.269
2.66	0	5.8691	1.6701	-11.269
2.67	0	5.8954	1.6701	-11.269
2.68	0	5.9289	1.6701	-11.269
2.69	0	5.957	1.6701	-11.269
2.7	0	5.9833	1.6701	-11.269
2.71	0	6.0168	1.758	-11.269
2.72	0	6.0517	1.758	-11.16
2.73	0	6.0796	1.758	-11.16
2.74	0	6.1096	1.758	-11.16
2.75	0	6.1393	1.758	-11.16
2.76	0	6.1673	1.758	-11.16
2.77	0	6.1974	1.758	-11.16
2.78	0	6.2272	1.758	-11.16
2.79	0	6.2591	1.758	-11.051
2.8	0	6.2877	1.8459	-11.051
2.81	0	6.3225	1.758	-11.051
2.82	0	6.3514	1.8459	-11.051
2.83	0	6.3782	1.758	-11.051
2.84	0	6.4119	1.8459	-11.051
2.85	0	6.4438	1.8459	-10.942
2.86	0	6.477	1.8459	-10.942
2.87	0	6.5063	1.8459	-10.942
2.88	0	6.5416	1.8459	-10.942
2.89	0	6.5708	1.8459	-10.942
2.9	0	6.5977	1.8459	-10.942
2.91	0	6.6316	1.8459	-10.834
2.92	0	6.6635	1.8459	-10.834
2.93	0	6.6968	1.8459	-10.834
2.94	0	6.7261	1.9338	-10.834
2.95	0	6.7614	1.8459	-10.834
2.96	0	6.7941	1.8459	-10.834
2.97	0	6.8239	1.9338	-10.725
2.98	0	6.8551	1.9338	-10.725
2.99	0	6.8887	1.9338	-10.725
3	0	6.9197	1.9338	-10.725
3.01	0	6.9521	1.9338	-10.725
3.02	0	6.9848	1.9338	-10.725
3.03	0	7.0161	1.9338	-10.616
3.04	0	7.0489	1.9338	-10.616
3.05	0	7.078	1.9338	-10.616
3.06	0	7.1132	2.0217	-10.616
3.07	0	7.149	1.9338	-10.616
3.08	0	7.1775	1.9338	-10.507
3.09	0	7.2079	2.0217	-10.507
3.1	0	7.241	2.0217	-10.507
3.11	0	7.2753	2.0217	-10.507
3.12	0	7.306	2.0217	-10.507
3.13	0	7.3378	2.0217	-10.398
3.14	0	7.3746	2.0217	-10.398
3.15	0	7.4082	2.0217	-10.398
3.16	0	7.4385	2.0217	-10.398
3.17	0	7.47	2.0217	-10.398
3.18	0	7.5037	2.0217	-10.289
3.19	0	7.5384	2.0217	-10.289
3.2	0	7.5734	2.1096	-10.289
3.21	0	7.6036	2.1096	-10.289
3.22	0	7.6395	2.1096	-10.289
3.23	0	7.6726	2.1096	-10.18
3.24	0	7.7066	2.1096	-10.18
3.25	0	7.7407	2.1096	-10.18
3.26	0	7.7744	2.1096	-10.18
3.27	0	7.8095	2.1096	-10.071
3.28	0	7.8414	2.1096	-10.071
3.29	0	7.8699	2.1096	-10.071
3.3	0	7.9047	2.1096	-10.071
3.31	0	7.9433	2.1096	-10.071
3.32	0	7.978	2.1096	-9.9624
3.33	0	8.0089	2.1096	-9.9624
3.34	0	8.0408	2.1096	-9.9624
3.35	0	8.0776	2.1096	-9.9624
3.36	0	8.1145	2.1096	-9.9624
3.37	0	8.1511	2.1096	-9.8535
3.38	0	8.1831	2.1096	-9.8535
3.39	0	8.2157	2.1096	-9.8535
3.4	0	8.25	2.1096	-9.8535
3.41	0	8.2883	2.1096	-9.7446
3.42	0	8.3221	2.1096	-9.7446
3.43	0	8.3561	2.1096	-9.7446
3.44	0	8.3898	2.0217	-9.7446
3.45	0	8.4248	2.0217	-9.6357
3.46	0	8.4603	2.0217	-9.6357
3.47	0	8.4957	2.0217	-9.6357
3.48	0	8.5262	2.0217	-9.6357
3.49	0	8.5622	2.0217	-9.5268
3.5	0	8.5986	2.0217	-9.5268
3.51	0	8.6349	1.9338	-9.5268
3.52	0	8.6708	1.9338	-9.5268
3.53	0	8.7016	1.9338	-9.4179
3.54	0	8.7378	1.9338	-9.4179
3.55	0	8.7711	1.9338	-9.4179
3.56	0	8.8087	1.9338	-9.4179
3.57	0	8.8454	1.9338	-9.309
3.58	0	8.8767	1.9338	-9.309
3.59	0	8.9132	1.8459	-9.309
3.6	0	8.9499	1.8459	-9.2001
3.61	0	8.9863	1.8459	-9.2001
3.62	0	9.0222	1.8459	-9.2001
3.63	0	9.0575	1.8459	-9.2001
3.64	0	9.092	1.8459	-9.0912
3.65	0	9.1274	1.8459	-9.0912
3.66	0	9.1663	1.758	-9.0912
3.67	0	9.2005	1.8459	-9.0912
3.68	0	9.2388	1.758	-8.9823
3.69	0	9.2754	1.758	-8.9823
3.7	0	9.3106	1.758	-8.9823
3.71	0	9.3494	1.758	-8.8734
3.72	0	9.3842	1.758	-8.8734
3.73	0	9.4227	1.758	-8.8734
3.74	0	9.4599	1.758	-8.8734
3.75	0	9.496	1.758	-8.7645
3.76	0	9.5308	1.758	-8.7645
3.77	0	9.5665	1.758	-8.7645
3.78	0	9.6056	1.758	-8.6556
3.79	0	9.6435	1.758	-8.6556
3.8	0	9.6803	1.758	-8.6556
3.81	0	9.7161	1.758	-8.6556
3.82	0	9.7552	1.758	-8.5467
3.83	0	9.7919	1.758	-8.5467
3.84	0	9.8287	1.758	-8.5467
3.85	0	9.8684	1.758	-8.5467
3.86	0	9.9066	1.758	-8.4378
3.87	0	9.9437	1.758	-8.4378
3.88	0	9.9796	1.758	-8.4378
3.89	0	10.019	1.758	-8.3289
3.9	0	10.056	1.758	-8.3289
3.91	0	10.095	1.758	-8.3289
3.92	0	10.134	1.758	-8.22
3.93	0	10.171	1.758	-8.22
3.94	0	10.212	1.758	-8.22
3.95	0	10.25	1.8459	-8.22
3.96	0	10.286	1.8459	-8.1111
3.97	0	10.321	1.8459	-8.1111
3.98	0	10.36	1.8459	-8.1111
3.99	0	10.401	1.8459	-8.1111
4	0	10.44	1.8459	-8.0022
4.01	0	10.482	1.8459	-8.0022
4.02	0	10.521	1.9338	-8.0022
4.03	0	10.562	1.9338	-7.8933
4.04	0	10.6	1.9338	-7.8933
4.05	0	10.637	1.9338	-7.8933
4.06	0	10.677	1.9338	-7.7844
4.07	0	10.714	1.9338	-7.7844
4.08	0	10.754	1.9338	-7.7844
4.09	0	10.793	2.0217	-7.7844
4.1	0	10.834	2.0217	-7.6755
4.11	0	10.873	2.0217	-7.6755
4.12	0	10.914	2.0217	-7.6755
4.13	0	10.952	2.0217	-7.5666
4.14	0	10.993	2.1096	-7.5666
4.15	0	11.031	2.1096	-7.5666
4.16	0	11.072	2.1096	-7.5666
4.17	0	11.109	2.1096	-7.4577
4.18	0	11.149	2.1096	-7.4577
4.19	0	11.191	2.1096	-7.4577
4.2	0	11.231	2.1096	-7.3488
4.21	0	11.272	2.1975	-7.3488
4.22	0	11.312	2.1975	-7.3488
4.23	0	11.353	2.1975	-7.3488
4.24	0	11.391	2.1975	-7.2399
4.25	0	11.432	2.1975	-7.2399
4.26	0	11.475	2.1975	-7.2399
4.27	0	11.513	2.2854	-7.2399
4.28	0	11.55	2.1975	-7.131
4.29	0	11.59	2.2854	-7.131
4.3	0	11.631	2.2854	-7.131
4.31	0	11.671	2.2854	-7.131
4.32	0	11.712	2.2854	-7.0221
4.33	0	11.754	2.2854	-7.0221
4.34	0	11.794	2.2854	-7.0221
4.35	0	11.832	2.2854	-6.9132
4.36	0	11.873	2.2854	-6.9132
4.37	0	11.91	2.3733	-6.9132
4.38	0	11.951	2.3733	-6.9132
4.39	0	11.993	2.3733	-6.8043
4.4	0	12.031	2.3733	-6.8043
4.41	0	12.072	2.3733	-6.8043
4.42	0	12.111	2.3733	-6.8043
4.43	0	12.152	2.3733	-6.6954
4.44	0	12.191	2.3733	-6.6954
4.45	0	12.232	2.3733	-6.6954
4.46	0	12.274	2.3733	-6.6954
4.47	0	12.314	2.3733	-6.5865
4.48	0	12.355	2.3733	-6.5865
4.49	0	12.397	2.3733	-6.5865
4.5	0	12.432	2.3733	-6.4776
4.51	0	12.47	2.3733	-6.4776
4.52	0	12.511	2.4612	-6.4776
4.53	0	12.553	2.3733	-6.4776
4.54	0	12.593	2.4612	-6.3687
4.55	0	12.631	2.4612	-6.3687
4.56	0	12.675	2.4612	-6.3687
4.57	0	12.716	2.4612	-6.3687
4.58	0	12.754	2.4612	-6.2598
4.59	0	12.795	2.4612	-6.2598
4.6	0	12.833	2.4612	-6.2598
4.61	0	12.869	2.4612	-6.2598
4.62	0	12.909	2.4612	-6.1509
4.63	0	12.95	2.4612	-6.1509
4.64	0	12.992	2.4612	-6.1509
4.65	0	13.032	2.4612	-6.1509
4.66	0	13.074	2.4612	-6.1509
4.67	0	13.113	2.4612	-6.042
4.68	0	13.151	2.4612	-6.042
4.69	0	13.191	2.4612	-6.042
4.7	0	13.229	2.4612	-6.042
4.71	0	13.269	2.4612	-5.9331
4.72	0	13.311	2.4612	-5.9331
4.73	0	13.35	2.4612	-5.9331
4.74	0	13.39	2.4612	-5.9331
4.75	0	13.429	2.4612	-5.8242
4.76	0.0094028	13.47	2.4612	-5.8242
4.77	0.018806	13.509	2.4612	-5.8242
4.78	0.028208	13.55	2.4612	-5.8242
4.79	0.037611	13.593	2.4612	-5.8242
4.8	0.047014	13.632	2.4612	-5.7153
4.81	0.056417	13.669	2.4612	-5.7153
4.82	0.065819	13.713	2.4612	-5.7153
4.83	0.075222	13.753	2.4612	-5.7153
4.84	0.084625	13.791	2.4612	-5.6064
4.85	0.094028	13.831	2.4612	-5.6064
4.86	0.10343	13.869	2.4612	-5.6064
4.87	0.11283	13.913	2.4612	-5.6064
4.88	0.12224	13.954	2.4612	-5.6064
4.89	0.13164	13.996	2.4612	-5.4975
4.9	0.14104	14.036	2.5491	-5.4975
4.91	0.15044	14.077	2.5491	-5.4975
4.92	0.15985	14.12	2.5491	-5.4975
4.93	0.16925	14.159	2.5491	-5.3886
4.94	0.17865	14.197	2.637	-5.3886
4.95	0.18806	14.237	2.637	-5.3886
4.96	0.19746	14.274	2.637	-5.3886
4.97	0.20686	14.314	2.7249	-5.3886
4.98	0.21626	14.353	2.7249	-5.3886
4.99	0.22567	14.394	2.8128	-5.2797
5	0.23507	14.436	2.8128	-5.2797
5.01	0.22806	14.479	2.9007	-5.2797
5.02	0.22106	14.519	2.9886	-5.1708
5.03	0.21405	14.557	3.0765	-5.1708
5.04	0.20705	14.597	3.0765	-5.1708
5.05	0.20004	14.639	3.2523	-5.1708
5.06	0.19304	14.678	3.2523	-5.1708
5.07	0.18603	14.719	3.4281	-5.1708
5.08	0.17903	14.757	3.516	-5.0619
5.09	0.17202	14.797	3.6039	-5.0619
5.1	0.16502	14.839	3.7797	-5.0619
5.11	0.15801	14.879	3.8676	-5.0619
5.12	0.15101	14.917	4.0434	-5.0619
5.13	0.144	14.957	4.1313	-4.953
5.14	0.137	14.996	4.3071	-4.953
5.15	0.12999	15.037	4.395	-4.953
5.16	0.12299	15.079	4.5708	-4.953
5.17	0.11598	15.113	4.7466	-4.8441
5.18	0.10898	15.151	4.9224	-4.8441
5.19	0.10197	15.189	5.0982	-4.8441
5.2	0.094968	15.229	5.1861	-4.8441
5.21	0.087963	15.268	5.3619	-4.8441
5.22	0.080958	15.309	5.5377	-4.7352
5.23	0.073953	15.347	5.7135	-4.7352
5.24	0.066948	15.38	5.8893	-4.7352
5.25	0.059943	15.417	6.0651	-4.7352
5.26	0.078489	15.457	6.2409	-4.7352
5.27	0.097035	15.495	6.4167	-4.6263
5.28	0.11558	15.53	6.5925	-4.6263
5.29	0.13413	15.564	6.7683	-4.6263
5.3	0.15267	15.602	6.8562	-4.6263
5.31	0.17122	15.638	7.032	-4.6263
5.32	0.18977	15.674	7.2078	-4.5174
5.33	0.20831	15.707	7.3836	-4.5174
5.34	0.22686	15.741	7.4715	-4.5174
5.35	0.24541	15.774	7.6473	-4.5174
5.36	0.26395	15.812	7.7352	-4.5174
5.37	0.2825	15.846	7.911	-4.5174
5.38	0.30104	15.88	8.0868	-4.4085
5.39	0.31959	15.91	8.1747	-4.4085
5.4	0.33814	15.946	8.3505	-4.4085
5.41	0.35668	15.979	8.4384	-4.4085
5.42	0.37523	16.009	8.6142	-4.4085
5.43	0.39378	16.041	8.7021	-4.2996
5.44	0.41232	16.077	8.79	-4.2996
5.45	0.43087	16.11	8.9658	-4.2996
5.46	0.44941	16.136	9.0537	-4.2996
5.47	0.46796	16.17	9.2295	-4.2996
5.48	0.48651	16.204	9.4053	-4.2996
5.49	0.50505	16.232	9.5811	-4.1907
5.5	0.5236	16.262	9.669	-4.1907
5.51	0.5236	16.288	9.8448	-4.1907
5.52	0.5236	16.313	10.021	-4.1907
5.53	0.5236	16.343	10.196	-4.1907
5.54	0.5236	16.372	10.372	-4.1907
5.55	0.5236	16.399	10.548	-4.0818
5.56	0.5236	16.426	10.724	-4.0818
5.57	0.5236	16.449	10.9	-4.0818
5.58	0.5236	16.477	11.163	-4.0818
5.59	0.5236	16.497	11.339	-4.0818
5.6	0.5236	16.524	11.603	-4.0818
5.61	0.5236	16.547	11.779	-3.9729
5.62	0.5236	16.574	12.042	-3.9729
5.63	0.5236	16.59	12.306	-3.9729
5.64	0.5236	16.615	12.57	-3.9729
5.65	0.5236	16.632	12.746	-3.9729
5.66	0.5236	16.647	13.097	-3.864
5.67	0.5236	16.669	13.361	-3.864
5.68	0.5236	16.682	13.625	-3.864
5.69	0.5236	16.705	13.888	-3.864
5.7	0.5236	16.721	14.24	-3.864
5.71	0.5236	16.731	14.504	-3.864
5.72	0.5236	16.749	14.855	-3.864
5.73	0.5236	16.765	15.119	-3.7551
5.74	0.5236	16.775	15.47	-3.7551
5.75	0.5236	16.793	15.822	-3.7551
5.76	0.5236	16.809	16.086	-3.7551
5.77	0.5236	16.819	16.437	-3.7551
5.78	0.5236	16.825	16.789	-3.6462
5.79	0.5236	16.828	17.14	-3.6462
5.8	0.5236	16.845	17.492	-3.6462
5.81	0.5236	16.858	17.844	-3.6462
5.82	0.5236	16.866	18.195	-3.6462
5.83	0.5236	16.87	18.547	-3.6462
5.84	0.5236	16.873	18.899	-3.5373
5.85	0.5236	16.875	19.25	-3.5373
5.86	0.5236	16.875	19.602	-3.5373
5.87	0.5236	16.876	19.953	-3.5373
5.88	0.5236	16.876	20.305	-3.5373
5.89	0.5236	16.877	20.569	-3.5373
5.9	0.5236	16.877	20.92	-3.4284
5.91	0.5236	16.877	21.272	-3.4284
5.92	0.5236	16.877	21.623	-3.4284
5.93	0.5236	16.877	21.975	-3.4284
5.94	0.5236	16.872	22.239	-3.4284
5.95	0.5236	16.856	22.59	-3.4284
5.96	0.5236	16.847	22.942	-3.4284
5.97	0.5236	16.841	23.206	-3.3195
5.98	0.5236	16.833	23.557	-3.3195
5.99	0.5236	16.815	23.821	-3.3195
6	0.5236	16.804	24.173	-3.3195
6.01	0.5236	16.79	24.436	-3.3195
6.02	0.5236	16.771	24.7	-3.3195
6.03	0.5236	16.761	24.964	-3.3195
6.04	0.5236	16.739	25.227	-3.3195
6.05	0.5236	16.723	25.491	-3.3195
6.06	0.5236	16.696	25.755	-3.3195
6.07	0.5236	16.676	25.931	-3.3195
6.08	0.5236	16.65	26.194	-3.3195
6.09	0.5236	16.627	26.37	-3.2106
6.1	0.5236	16.603	26.634	-3.2106
6.11	0.5236	16.574	26.81	-3.2106
6.12	0.5236	16.546	26.985	-3.2106
6.13	0.5236	16.519	27.249	-3.2106
6.14	0.5236	16.486	27.425	-3.2106
6.15	0.5236	16.451	27.513	-3.2106
6.16	0.5236	16.415	27.689	-3.2106
6.17	0.5236	16.38	27.864	-3.2106
6.18	0.5236	16.345	28.04	-3.2106
6.19	0.5236	16.306	28.128	-3.2106
6.2	0.5236	16.266	28.304	-3.2106
6.21	0.5236	16.228	28.392	-3.2106
6.22	0.5236	16.183	28.568	-3.2106
6.23	0.5236	16.139	28.655	-3.2106
6.24	0.5236	16.095	28.743	-3.2106
6.25	0.5236	16.047	28.831	-3.2106
6.26	0.5236	16	28.919	-3.2106
6.27	0.5236	15.951	29.007	-3.2106
6.28	0.5236	15.901	29.095	-3.3195
6.29	0.5236	15.846	29.095	-3.3195
6.3	0.5236	15.792	29.183	-3.3195
6.31	0.5236	15.738	29.271	-3.3195
6.32	0.5236	15.681	29.271	-3.3195
6.33	0.5236	15.622	29.271	-3.3195
6.34	0.5236	15.563	29.359	-3.3195
6.35	0.5236	15.499	29.359	-3.3195
6.36	0.5236	15.436	29.359	-3.3195
6.37	0.5236	15.37	29.447	-3.3195
6.38	0.5236	15.305	29.447	-3.3195
6.39	0.5236	15.238	29.447	-3.3195
6.4	0.5236	15.17	29.447	-3.4284
6.41	0.5236	15.097	29.447	-3.4284
6.42	0.5236	15.025	29.447	-3.4284
6.43	0.5236	14.947	29.447	-3.4284
6.44	0.5236	14.868	29.447	-3.4284
6.45	0.5236	14.797	29.447	-3.4284
6.46	0.5236	14.714	29.447	-3.4284
6.47	0.5236	14.638	29.447	-3.4284
6.48	0.5236	14.553	29.447	-3.4284
6.49	0.5236	14.467	29.359	-3.5373
6.5	0.5236	14.379	29.359	-3.5373
6.51	0.5236	14.292	29.359	-3.5373
6.52	0.5236	14.2	29.359	-3.5373
6.53	0.5236	14.11	29.271	-3.5373
6.54	0.5236	14.018	29.271	-3.5373
6.55	0.5236	13.923	29.271	-3.5373
