t	u	lambda	p	e
0	0	0	0	-30
0.01	0	0	0	-30
0.02	0	0	0	-30
0.03	0	0	0	-30
0.04	0	0	-0.0879	-30
0.05	0	0	-0.0879	-30
0.06	0	0	-0.0879	-30
0.07	0	0	-0.0879	-30
0.08	0	0	-0.0879	-30
0.09	0	0	-0.0879	-30
0.1	0	0.015114	-0.0879	-30
0.11	0	0.026923	-0.0879	-30
0.12	0	0.033896	-0.0879	-30
0.13	0	0.038013	-0.0879	-30
0.14	0	0.048795	-0.0879	-30
0.15	0	0.064809	-0.0879	-30
0.16	0	0.074265	-0.0879	-30
0.17	0	0.088199	-0.0879	-30
0.18	0	0.10607	-0.0879	-29.891
0.19	0	0.11663	-0.0879	-29.891
0.2	0	0.14086	-0.0879	-29.891
0.21	0	0.15517	-0.0879	-29.891
0.22	0	0.17553	-0.0879	-29.891
0.23	0	0.19364	-0.0879	-29.891
0.24	0	0.20433	0	-29.891
0.25	0	0.22864	0	-29.891
0.26	0	0.243	0	-29.782
0.27	0	0.25983	0	-29.782
0.28	0	0.27941	0	-29.782
0.29	0	0.29933	0	-29.782
0.3	0	0.32073	0	-29.782
0.31	0	0.33777	0.0879	-29.673
0.32	0	0.36143	0.0879	-29.673
0.33	0	0.3754	0.0879	-29.673
0.34	0	0.40165	0.1758	-29.673
0.35	0	0.4255	0.1758	-29.564
0.36	0	0.44923	0.1758	-29.564
0.37	0	0.47836	0.2637	-29.456
0.38	0	0.49844	0.2637	-29.456
0.39	0	0.5283	0.3516	-29.456
0.4	0	0.54593	0.3516	-29.347
0.41	0	0.57434	0.3516	-29.347
0.42	0	0.60302	0.4395	-29.238
0.43	0	0.62605	0.4395	-29.238
0.44	0	0.65155	0.5274	-29.129
0.45	0	0.6727	0.5274	-29.02
0.46	0	0.6971	0.6153	-29.02
0.47	0	0.7176	0.6153	-28.911
0.48	0	0.7477	0.7032	-28.911
0.49	0	0.77382	0.7032	-28.802
0.5	0	0.7989	0.7911	-28.802
0.51	0	0.82561	0.7911	-28.693
0.52	0	0.84747	0.879	-28.584
0.53	0	0.87838	0.9669	-28.584
0.54	0	0.90498	0.9669	-28.475
0.55	0	0.93034	1.0548	-28.366
0.56	0	0.95722	1.0548	-28.258
0.57	0	0.97918	1.1427	-28.258
0.58	0	1.0101	1.1427	-28.149
0.59	0	1.0403	1.2306	-28.04
0.6	0	1.0643	1.2306	-27.931
0.61	0	1.0935	1.2306	-27.822
0.62	0	1.118	1.3185	-27.822
0.63	0	1.1461	1.3185	-27.713
0.64	0	1.1778	1.4064	-27.604
0.65	0	1.1994	1.4064	-27.495
0.66	0	1.2302	1.4943	-27.386
0.67	0	1.2567	1.4943	-27.277
0.68	0	1.282	1.5822	-27.169
0.69	0	1.3089	1.5822	-27.06
0.7	0	1.3308	1.5822	-26.951
0.71	0	1.3589	1.6701	-26.842
0.72	0	1.3867	1.6701	-26.733
0.73	0	1.4128	1.6701	-26.624
0.74	0	1.4401	1.6701	-26.515
0.75	0	1.4623	1.758	-26.406
0.76	0	1.4905	1.758	-26.297
0.77	0	1.5184	1.758	-26.189
0.78	0	1.5445	1.758	-26.08
0.79	0	1.5751	1.8459	-25.971
0.8	0	1.6004	1.8459	-25.862
0.81	0	1.6289	1.8459	-25.753
0.82	0	1.6541	1.8459	-25.644
0.83	0	1.6787	1.8459	-25.535
0.84	0	1.7051	1.9338	-25.426
0.85	0	1.7267	1.9338	-25.208
0.86	0	1.7515	1.9338	-25.099
0.87	0	1.7721	1.9338	-24.991
0.88	0	1.7995	1.9338	-24.882
0.89	0	1.8268	1.9338	-24.773
0.9	0	1.8526	1.9338	-24.664
0.91	0	1.883	1.9338	-24.555
0.92	0	1.9038	1.9338	-24.337
0.93	0	1.9312	1.9338	-24.228
0.94	0	1.9503	1.9338	-24.119
0.95	0	1.9795	1.9338	-24.011
0.96	0	2.0012	1.9338	-23.902
0.97	0	2.0276	1.9338	-23.793
0.98	0	2.0551	1.9338	-23.575
0.99	0	2.0774	1.9338	-23.466
1	0	2.1057	1.9338	-23.357
1.01	0	2.1253	1.9338	-23.248
1.02	0	2.152	1.9338	-23.139
1.03	0	2.1706	1.9338	-23.03
1.04	0	2.1996	1.9338	-22.813
1.05	0	2.2168	1.8459	-22.704
1.06	0	2.2449	1.8459	-22.595
1.07	0	2.2659	1.8459	-22.486
1.08	0	2.2919	1.8459	-22.377
1.09	0	2.3191	1.8459	-22.159
1.1	0	2.3413	1.8459	-22.05
1.11	0	2.3663	1.758	-21.941
1.12	0	2.3872	1.8459	-21.832
1.13	0	2.4114	1.758	-21.724
1.14	0	2.4318	1.758	-21.615
1.15	0	2.4557	1.758	-21.397
1.16	0	2.4804	1.758	-21.288
1.17	0	2.5085	1.6701	-21.179
1.18	0	2.5295	1.6701	-21.07
1.19	0	2.5555	1.6701	-20.961
1.2	0	2.5753	1.6701	-20.852
1.21	0	2.6006	1.5822	-20.635
1.22	0	2.6199	1.5822	-20.526
1.23	0	2.6449	1.5822	-20.417
1.24	0	2.6597	1.5822	-20.308
1.25	0	2.6864	1.4943	-20.199
1.26	0	2.7173	1.4943	-20.09
1.27	0	2.7384	1.4943	-19.981
1.28	0	2.766	1.4064	-19.872
1.29	0	2.7852	1.4064	-19.654
1.3	0	2.8116	1.4064	-19.546
1.31	0	2.8301	1.4064	-19.437
1.32	0	2.8529	1.4064	-19.328
1.33	0	2.8725	1.3185	-19.219
1.34	0	2.8992	1.3185	-19.11
1.35	0	2.9222	1.3185	-19.001
1.36	0	2.9494	1.2306	-18.892
1.37	0	2.9698	1.2306	-18.783
1.38	0	2.9955	1.2306	-18.674
1.39	0	3.0151	1.2306	-18.566
1.4	0	3.0402	1.1427	-18.457
1.41	0	3.0551	1.1427	-18.239
1.42	0	3.0819	1.1427	-18.239
1.43	0	3.1128	1.1427	-18.13
1.44	0	3.1339	1.0548	-17.912
1.45	0	3.1615	1.0548	-17.912
1.46	0	3.1807	1.0548	-17.694
1.47	0	3.2039	1.0548	-17.694
1.48	0	3.2237	0.9669	-17.477
1.49	0	3.2473	0.9669	-17.477
1.5	0	3.2757	0.9669	-17.368
1.51	0	3.3021	0.9669	-17.259
1.52	0	3.3221	0.879	-17.15
1.53	0	3.3475	0.879	-17.041
1.54	0	3.3669	0.879	-16.932
1.55	0	3.392	0.879	-16.823
1.56	0	3.4151	0.879	-16.714
1.57	0	3.4384	0.7911	-16.605
1.58	0	3.4702	0.7911	-16.496
1.59	0	3.489	0.7911	-16.388
1.6	0	3.518	0.7911	-16.388
1.61	0	3.5352	0.7911	-16.279
1.62	0	3.5633	0.7911	-16.17
1.63	0	3.5951	0.7032	-16.061
1.64	0	3.6167	0.7032	-15.952
1.65	0	3.6446	0.7032	-15.952
1.66	0	3.6639	0.7032	-15.734
1.67	0	3.6872	0.7032	-15.734
1.68	0	3.7071	0.7032	-15.625
1.69	0	3.7339	0.7032	-15.516
1.7	0	3.7646	0.7032	-15.516
1.71	0	3.7888	0.7032	-15.407
1.72	0	3.815	0.7032	-15.299
1.73	0	3.8365	0.7032	-15.19
1.74	0	3.8612	0.7032	-15.081
1.75	0	3.8901	0.6153	-15.081
1.76	0	3.9169	0.7032	-14.972
1.77	0	3.9446	0.7032	-14.863
1.78	0	3.9671	0.7032	-14.863
1.79	0	3.9922	0.7032	-14.754
1.8	0	4.0215	0.6153	-14.645
1.81	0	4.0485	0.7032	-14.645
1.82	0	4.0763	0.6153	-14.536
1.83	0	4.0988	0.7032	-14.427
1.84	0	4.124	0.7032	-14.427
1.85	0	4.1569	0.7032	-14.318
1.86	0	4.1824	0.7032	-14.21
1.87	0	4.2126	0.7032	-14.21
1.88	0	4.2333	0.7032	-14.101
1.89	0	4.2606	0.7032	-14.101
1.9	0	4.288	0.7032	-13.992
1.91	0	4.3138	0.7032	-13.992
1.92	0	4.3442	0.7032	-13.883
1.93	0	4.365	0.7032	-13.774
1.94	0	4.3953	0.7032	-13.774
1.95	0	4.4251	0.7911	-13.665
1.96	0	4.4531	0.7911	-13.665
1.97	0	4.4833	0.7911	-13.556
1.98	0	4.5095	0.7911	-13.556
1.99	0	4.5346	0.7911	-13.447
2	0	4.5674	0.7911	-13.447
2.01	0	4.5912	0.879	-13.338
2.02	0	4.6188	0.879	-13.338
2.03	0	4.6532	0.879	-13.338
2.04	0	4.6818	0.879	-13.229
2.05	0	4.7083	0.879	-13.229
2.06	0	4.7391	0.9669	-13.12
2.07	0	4.7721	0.9669	-13.12
2.08	0	4.7976	0.9669	-13.012
2.09	0	4.8279	0.9669	-13.012
2.1	0	4.8569	1.0548	-13.012
2.11	0	4.8881	0.9669	-12.903
2.12	0	4.9202	1.0548	-12.903
2.13	0	4.951	1.0548	-12.903
2.14	0	4.9753	1.0548	-12.794
2.15	0	5.0076	1.0548	-12.794
2.16	0	5.0351	1.1427	-12.685
2.17	0	5.0653	1.1427	-12.685
2.18	0	5.0968	1.1427	-12.685
2.19	0	5.1305	1.2306	-12.576
2.2	0	5.1576	1.2306	-12.576
2.21	0	5.1873	1.2306	-12.576
2.22	0	5.2228	1.2306	-12.467
2.23	0	5.2557	1.2306	-12.467
2.24	0	5.2812	1.3185	-12.467
2.25	0	5.3142	1.3185	-12.467
2.26	0	5.3489	1.3185	-12.358
2.27	0	5.3806	1.3185	-12.358
2.28	0	5.4089	1.4064	-12.358
2.29	0	5.4408	1.4064	-12.249
2.3	0	5.4744	1.4064	-12.249
2.31	0	5.5087	1.4064	-12.249
2.32	0	5.5385	1.4943	-12.249
2.33	0	5.5742	1.4943	-12.14
2.34	0	5.6036	1.4943	-12.14
2.35	0	5.639	1.4943	-12.14
2.36	0	5.6695	1.5822	-12.14
2.37	0	5.7055	1.5822	-12.032
2.38	0	5.7387	1.5822	-12.032
2.39	0	5.7727	1.5822	-12.032
2.4	0	5.8025	1.6701	-12.032
2.41	0	5.838	1.6701	-11.923
2.42	0	5.8709	1.6701	-11.923
2.43	0	5.9008	1.6701	-11.923
2.44	0	5.9365	1.6701	-11.923
2.45	0	5.9712	1.758	-11.923
2.46	0	6.0068	1.758	-11.814
2.47	0	6.0426	1.758	-11.814
2.48	0	6.0781	1.758	-11.814
2.49	0	6.1088	1.758	-11.814
2.5	0	6.1449	1.758	-11.814
2.51	0	6.1781	1.8459	-11.814
2.52	0	6.2157	1.8459	-11.705
2.53	0	6.2524	1.8459	-11.705
2.54	0	6.2837	1.8459	-11.705
2.55	0	6.3173	1.8459	-11.705
2.56	0	6.3551	1.8459	-11.705
2.57	0	6.3922	1.8459	-11.705
2.58	0	6.4246	1.9338	-11.596
2.59	0	6.4618	1.9338	-11.596
2.6	0	6.4973	1.9338	-11.596
2.61	0	6.5334	1.9338	-11.596
2.62	0	6.5695	1.9338	-11.596
2.63	0	6.6088	1.9338	-11.596
2.64	0	6.6465	1.9338	-11.596
2.65	0	6.6784	1.9338	-11.487
2.66	0	6.7152	1.9338	-11.487
2.67	0	6.7521	1.9338	-11.487
2.68	0	6.7918	1.9338	-11.487
2.69	0	6.8265	1.9338	-11.487
2.7	0	6.8611	1.9338	-11.487
2.71	0	6.8995	2.0217	-11.487
2.72	0	6.9357	2.0217	-11.378
2.73	0	6.9723	2.0217	-11.378
2.74	0	7.0147	2.0217	-11.378
2.75	0	7.0517	2.0217	-11.378
2.76	0	7.088	2.0217	-11.378
2.77	0	7.131	2.0217	-11.378
2.78	0	7.1708	2.0217	-11.378
2.79	0	7.2083	2.0217	-11.269
2.8	0	7.2485	2.0217	-11.269
2.81	0	7.2858	2.0217	-11.269
2.82	0	7.323	2.0217	-11.269
2.83	0	7.3629	2.0217	-11.269
2.84	0	7.4013	1.9338	-11.269
2.85	0	7.4384	2.0217	-11.269
2.86	0	7.4783	2.0217	-11.269
2.87	0	7.5159	2.0217	-11.16
2.88	0	7.5517	2.0217	-11.16
2.89	0	7.5909	1.9338	-11.16
2.9	0	7.632	2.0217	-11.16
2.91	0	7.6742	2.0217	-11.16
2.92	0	7.7143	2.0217	-11.16
2.93	0	7.756	2.0217	-11.051
2.94	0	7.7954	2.0217	-11.051
2.95	0	7.8366	2.0217	-11.051
2.96	0	7.879	1.9338	-11.051
2.97	0	7.9185	2.0217	-11.051
2.98	0	7.9597	1.9338	-11.051
2.99	0	7.9982	2.0217	-11.051
3	0	8.0389	1.9338	-10.942
3.01	0	8.0809	1.9338	-10.942
3.02	0	8.1193	1.9338	-10.942
3.03	0	8.16	1.9338	-10.942
3.04	0	8.202	1.9338	-10.942
3.05	0	8.2448	1.9338	-10.942
3.06	0	8.2852	1.9338	-10.834
3.07	0	8.3299	1.9338	-10.834
3.08	0	8.3715	1.9338	-10.834
3.09	0	8.4108	1.9338	-10.834
3.1	0	8.452	1.9338	-10.834
3.11	0	8.4943	1.9338	-10.834
3.12	0	8.5373	1.9338	-10.725
3.13	0	8.5807	1.9338	-10.725
3.14	0	8.6208	1.9338	-10.725
3.15	0	8.6624	1.9338	-10.725
3.16	0	8.705	1.9338	-10.725
3.17	0	8.7482	1.9338	-10.616
3.18	0	8.7917	1.9338	-10.616
3.19	0	8.8353	1.9338	-10.616
3.2	0	8.8791	1.9338	-10.616
3.21	0	8.923	1.9338	-10.616
3.22	0	8.9629	1.9338	-10.507
3.23	0	9.0045	2.0217	-10.507
3.24	0	9.047	2.0217	-10.507
3.25	0	9.0902	1.9338	-10.507
3.26	0	9.1336	2.0217	-10.507
3.27	0	9.1773	2.0217	-10.398
3.28	0	9.2211	2.0217	-10.398
3.29	0	9.2649	2.0217	-10.398
3.3	0	9.3088	2.0217	-10.289
3.31	0	9.3527	2.0217	-10.289
3.32	0	9.3966	2.0217	-10.289
3.33	0	9.4406	2.0217	-10.289
3.34	0	9.4801	2.1096	-10.289
3.35	0	9.5215	2.0217	-10.18
3.36	0	9.5683	2.1096	-10.18
3.37	0	9.6139	2.1096	-10.18
3.38	0	9.6589	2.1096	-10.18
3.39	0	9.7034	2.1096	-10.071
3.4	0	9.7477	2.1096	-10.071
3.41	0	9.7919	2.1096	-10.071
3.42	0	9.8359	2.1096	-9.9624
3.43	0	9.88	2.1096	-9.9624
3.44	0	9.9239	2.1096	-9.9624
3.45	0	9.9679	2.1975	-9.9624
3.46	0	10.016	2.1975	-9.8535
3.47	0	10.058	2.1975	-9.8535
3.48	0	10.105	2.1975	-9.8535
3.49	0	10.151	2.1975	-9.8535
3.5	0	10.196	2.1975	-9.7446
3.51	0	10.24	2.1975	-9.7446
3.52	0	10.285	2.1975	-9.7446
3.53	0	10.332	2.1975	-9.6357
3.54	0	10.375	2.2854	-9.6357
3.55	0	10.422	2.1975	-9.6357
3.56	0	10.467	2.2854	-9.6357
3.57	0	10.512	2.2854	-9.5268
3.58	0	10.557	2.2854	-9.5268
3.59	0	10.601	2.2854	-9.5268
3.6	0	10.648	2.2854	-9.4179
3.61	0	10.694	2.2854	-9.4179
3.62	0	10.74	2.2854	-9.4179
3.63	0	10.784	2.2854	-9.309
3.64	0	10.829	2.2854	-9.309
3.65	0	10.876	2.2854	-9.309
3.66	0	10.926	2.2854	-9.309
3.67	0	10.969	2.2854	-9.2001
3.68	0	11.017	2.2854	-9.2001
3.69	0	11.063	2.2854	-9.2001
3.7	0	11.109	2.2854	-9.0912
3.71	0	11.157	2.3733	-9.0912
3.72	0	11.2	2.2854	-9.0912
3.73	0	11.247	2.2854	-8.9823
3.74	0	11.297	2.3733	-8.9823
3.75	0	11.344	2.2854	-8.9823
3.76	0	11.39	2.3733	-8.8734
3.77	0	11.435	2.3733	-8.8734
3.78	0	11.483	2.2854	-8.8734
3.79	0	11.529	2.3733	-8.7645
3.8	0	11.574	2.2854	-8.7645
3.81	0	11.619	2.3733	-8.7645
3.82	0	11.666	2.3733	-8.7645
3.83	0	11.712	2.3733	-8.6556
3.84	0	11.762	2.3733	-8.6556
3.85	0	11.809	2.3733	-8.6556
3.86	0	11.859	2.3733	-8.5467
3.87	0	11.902	2.3733	-8.5467
3.88	0	11.95	2.3733	-8.5467
3.89	0	11.996	2.3733	-8.4378
3.9	0	12.045	2.3733	-8.4378
3.91	0	12.092	2.3733	-8.4378
3.92	0	12.137	2.3733	-8.3289
3.93	0	12.186	2.3733	-8.3289
3.94	0	12.232	2.3733	-8.3289
3.95	0	12.28	2.3733	-8.3289
3.96	0	12.324	2.3733	-8.22
3.97	0	12.371	2.3733	-8.22
3.98	0	12.416	2.3733	-8.22
3.99	0	12.465	2.3733	-8.1111
4	0	12.513	2.3733	-8.1111
4.01	0	12.562	2.3733	-8.1111
4.02	0	12.61	2.3733	-8.0022
4.03	0	12.659	2.3733	-8.0022
4.04	0	12.706	2.3733	-8.0022
4.05	0	12.752	2.3733	-7.8933
4.06	0	12.801	2.3733	-7.8933
4.07	0	12.847	2.3733	-7.8933
4.08	0	12.893	2.2854	-7.8933
4.09	0	12.94	2.3733	-7.7844
4.1	0	12.987	2.3733	-7.7844
4.11	0	13.036	2.3733	-7.7844
4.12	0	13.084	2.3733	-7.6755
4.13	0	13.133	2.3733	-7.6755
4.14	0	13.181	2.3733	-7.6755
4.15	0	13.23	2.3733	-7.6755
4.16	0	13.278	2.3733	-7.5666
4.17	0	13.324	2.3733	-7.5666
4.18	0	13.372	2.3733	-7.5666
4.19	0	13.419	2.3733	-7.4577
4.2	0	13.467	2.3733	-7.4577
4.21	0	13.513	2.3733	-7.4577
4.22	0	13.563	2.3733	-7.3488
4.23	0	13.611	2.3733	-7.3488
4.24	0	13.661	2.3733	-7.3488
4.25	0	13.708	2.3733	-7.3488
4.26	0	13.758	2.3733	-7.2399
4.27	0	13.805	2.3733	-7.2399
4.28	0	13.854	2.3733	-7.2399
4.29	0	13.901	2.3733	-7.131
4.3	0	13.95	2.3733	-7.131
4.31	0	14.001	2.3733	-7.131
4.32	0	14.049	2.3733	-7.0221
4.33	0	14.1	2.3733	-7.0221
4.34	0	14.147	2.3733	-7.0221
4.35	0	14.197	2.3733	-7.0221
4.36	0	14.248	2.3733	-6.9132
4.37	0	14.296	2.3733	-6.9132
4.38	0	14.345	2.3733	-6.9132
4.39	0	14.396	2.3733	-6.8043
4.4	0	14.445	2.3733	-6.8043
4.41	0	14.495	2.3733	-6.8043
4.42	0	14.543	2.3733	-6.8043
4.43	0	14.593	2.3733	-6.6954
4.44	0	14.64	2.3733	-6.6954
4.45	0	14.686	2.3733	-6.6954
4.46	0	14.737	2.3733	-6.5865
4.47	0	14.79	2.3733	-6.5865
4.48	0	14.839	2.3733	-6.5865
4.49	0	14.89	2.4612	-6.5865
4.5	0	14.938	2.4612	-6.4776
4.51	0	14.988	2.4612	-6.4776
4.52	0	15.035	2.4612	-6.4776
4.53	0	15.085	2.4612	-6.3687
4.54	0	15.132	2.4612	-6.3687
4.55	0	15.185	2.4612	-6.3687
4.56	0	15.234	2.4612	-6.3687
4.57	0	15.285	2.4612	-6.2598
4.58	0	15.333	2.4612	-6.2598
4.59	0	15.383	2.4612	-6.2598
4.6	0	15.431	2.4612	-6.2598
4.61	0	15.48	2.4612	-6.1509
4.62	0	15.527	2.4612	-6.1509
4.63	0	15.576	2.5491	-6.1509
4.64	0	15.627	2.5491	-6.1509
4.65	0	15.679	2.5491	-6.042
4.66	0	15.732	2.5491	-6.042
4.67	0	15.781	2.5491	-6.042
4.68	0	15.827	2.5491	-6.042
4.69	0	15.879	2.5491	-5.9331
4.7	0	15.925	2.5491	-5.9331
4.71	0	15.973	2.5491	-5.9331
4.72	0	16.027	2.5491	-5.9331
4.73	0	16.078	2.5491	-5.8242
4.74	0	16.125	2.5491	-5.8242
4.75	0	16.175	2.5491	-5.8242
4.76	0.0094028	16.226	2.5491	-5.8242
4.77	0.018806	16.276	2.5491	-5.7153
4.78	0.028208	16.326	2.5491	-5.7153
4.79	0.037611	16.376	2.5491	-5.7153
4.8	0.047014	16.427	2.5491	-5.7153
4.81	0.056417	16.476	2.5491	-5.6064
4.82	0.065819	16.526	2.5491	-5.6064
4.83	0.075222	16.577	2.5491	-5.6064
4.84	0.084625	16.625	2.637	-5.6064
4.85	0.094028	16.674	2.637	-5.6064
4.86	0.10343	16.725	2.637	-5.4975
4.87	0.11283	16.774	2.637	-5.4975
4.88	0.12224	16.824	2.637	-5.4975
4.89	0.13164	16.876	2.637	-5.4975
4.9	0.14104	16.924	2.637	-5.3886
4.91	0.15044	16.974	2.7249	-5.3886
4.92	0.15985	17.024	2.7249	-5.3886
4.93	0.16925	17.076	2.7249	-5.3886
4.94	0.17865	17.125	2.8128	-5.2797
4.95	0.18806	17.179	2.8128	-5.2797
4.96	0.19746	17.226	2.8128	-5.2797
4.97	0.20686	17.275	2.9007	-5.2797
4.98	0.21626	17.325	2.9886	-5.2797
4.99	0.22567	17.375	2.9886	-5.1708
5	0.23507	17.428	3.0765	-5.1708
5.01	0.22806	17.476	3.1644	-5.1708
5.02	0.22106	17.527	3.2523	-5.1708
5.03	0.21405	17.575	3.3402	-5.1708
5.04	0.20705	17.625	3.4281	-5.0619
5.05	0.20004	17.676	3.516	-5.0619
5.06	0.19304	17.724	3.6039	-5.0619
5.07	0.18603	17.773	3.6918	-5.0619
5.08	0.17903	17.824	3.8676	-5.0619
5.09	0.17202	17.877	3.9555	-4.953
5.1	0.16502	17.925	4.0434	-4.953
5.11	0.15801	17.976	4.2192	-4.953
5.12	0.15101	18.024	4.3071	-4.953
5.13	0.144	18.07	4.4829	-4.8441
5.14	0.137	18.118	4.5708	-4.8441
5.15	0.12999	18.168	4.8345	-4.8441
5.16	0.12299	18.219	4.9224	-4.8441
5.17	0.11598	18.268	5.0982	-4.8441
5.18	0.10898	18.315	5.274	-4.7352
5.19	0.10197	18.364	5.4498	-4.7352
5.2	0.094968	18.411	5.6256	-4.7352
5.21	0.087963	18.461	5.8014	-4.7352
5.22	0.080958	18.508	5.9772	-4.6263
5.23	0.073953	18.554	6.0651	-4.6263
5.24	0.066948	18.602	6.3288	-4.6263
5.25	0.059943	18.649	6.4167	-4.6263
5.26	0.078489	18.694	6.5925	-4.6263
5.27	0.097035	18.742	6.7683	-4.6263
5.28	0.11558	18.788	6.9441	-4.5174
5.29	0.13413	18.838	7.1199	-4.5174
5.3	0.15267	18.881	7.2957	-4.5174
5.31	0.17122	18.932	7.3836	-4.5174
5.32	0.18977	18.977	7.5594	-4.4085
5.33	0.20831	19.021	7.7352	-4.4085
5.34	0.22686	19.069	7.8231	-4.4085
5.35	0.24541	19.116	7.9989	-4.4085
5.36	0.26395	19.157	8.1747	-4.4085
5.37	0.2825	19.204	8.2626	-4.2996
5.38	0.30104	19.245	8.4384	-4.2996
5.39	0.31959	19.287	8.5263	-4.2996
5.4	0.33814	19.331	8.7021	-4.2996
5.41	0.35668	19.374	8.79	-4.2996
5.42	0.37523	19.418	8.9658	-4.1907
5.43	0.39378	19.457	9.0537	-4.1907
5.44	0.41232	19.498	9.2295	-4.1907
5.45	0.43087	19.541	9.3174	-4.1907
5.46	0.44941	19.581	9.4932	-4.0818
5.47	0.46796	19.622	9.5811	-4.0818
5.48	0.48651	19.662	9.7569	-4.0818
5.49	0.50505	19.7	9.8448	-4.0818
5.5	0.5236	19.74	10.021	-4.0818
5.51	0.5236	19.782	10.196	-4.0818
5.52	0.5236	19.82	10.372	-3.9729
5.53	0.5236	19.857	10.548	-3.9729
5.54	0.5236	19.896	10.724	-3.9729
5.55	0.5236	19.935	10.9	-3.9729
5.56	0.5236	19.969	11.075	-3.9729
5.57	0.5236	19.998	11.251	-3.9729
5.58	0.5236	20.034	11.515	-3.864
5.59	0.5236	20.07	11.691	-3.864
5.6	0.5236	20.103	11.954	-3.864
5.61	0.5236	20.131	12.13	-3.864
5.62	0.5236	20.166	12.394	-3.864
5.63	0.5236	20.199	12.658	-3.864
5.64	0.5236	20.229	12.921	-3.7551
5.65	0.5236	20.26	13.185	-3.7551
5.66	0.5236	20.293	13.449	-3.7551
5.67	0.5236	20.321	13.712	-3.7551
5.68	0.5236	20.35	14.064	-3.7551
5.69	0.5236	20.376	14.328	-3.7551
5.7	0.5236	20.401	14.679	-3.6462
5.71	0.5236	20.427	14.943	-3.6462
5.72	0.5236	20.449	15.295	-3.6462
5.73	0.5236	20.477	15.646	-3.6462
5.74	0.5236	20.497	15.91	-3.6462
5.75	0.5236	20.52	16.262	-3.5373
5.76	0.5236	20.54	16.613	-3.5373
5.77	0.5236	20.564	16.965	-3.5373
5.78	0.5236	20.584	17.228	-3.5373
5.79	0.5236	20.595	17.58	-3.5373
5.8	0.5236	20.614	17.932	-3.5373
5.81	0.5236	20.632	18.283	-3.5373
5.82	0.5236	20.642	18.635	-3.4284
5.83	0.5236	20.663	18.986	-3.4284
5.84	0.5236	20.678	19.338	-3.4284
5.85	0.5236	20.687	19.69	-3.4284
5.86	0.5236	20.693	20.041	-3.4284
5.87	0.5236	20.708	20.393	-3.4284
5.88	0.5236	20.723	20.744	-3.4284
5.89	0.5236	20.732	21.096	-3.3195
5.9	0.5236	20.737	21.448	-3.3195
5.91	0.5236	20.74	21.799	-3.3195
5.92	0.5236	20.742	22.151	-3.3195
5.93	0.5236	20.743	22.415	-3.3195
5.94	0.5236	20.743	22.766	-3.3195
5.95	0.5236	20.744	23.118	-3.3195
5.96	0.5236	20.744	23.381	-3.3195
5.97	0.5236	20.744	23.733	-3.2106
5.98	0.5236	20.744	23.997	-3.2106
5.99	0.5236	20.744	24.26	-3.2106
6	0.5236	20.744	24.612	-3.2106
6.01	0.5236	20.744	24.876	-3.2106
6.02	0.5236	20.744	25.139	-3.2106
6.03	0.5236	20.744	25.403	-3.2106
6.04	0.5236	20.729	25.667	-3.2106
6.05	0.5236	20.717	25.931	-3.1017
6.06	0.5236	20.711	26.106	-3.1017
6.07	0.5236	20.694	26.37	-3.1017
6.08	0.5236	20.679	26.546	-3.1017
6.09	0.5236	20.67	26.81	-3.1017
6.1	0.5236	20.646	27.073	-3.1017
6.11	0.5236	20.632	27.249	-3.1017
6.12	0.5236	20.606	27.425	-3.1017
6.13	0.5236	20.583	27.601	-3.1017
6.14	0.5236	20.559	27.776	-3.1017
6.15	0.5236	20.533	27.952	-3.1017
6.16	0.5236	20.512	28.04	-3.1017
6.17	0.5236	20.481	28.216	-3.1017
6.18	0.5236	20.454	28.392	-3.1017
6.19	0.5236	20.429	28.48	-3.1017
6.2	0.5236	20.396	28.655	-3.1017
6.21	0.5236	20.365	28.743	-3.1017
6.22	0.5236	20.328	28.831	-3.1017
6.23	0.5236	20.296	28.919	-3.1017
6.24	0.5236	20.264	29.007	-3.1017
6.25	0.5236	20.227	29.095	-3.2106
6.26	0.5236	20.187	29.183	-3.2106
6.27	0.5236	20.145	29.183	-3.2106
6.28	0.5236	20.103	29.271	-3.2106
6.29	0.5236	20.059	29.359	-3.2106
6.3	0.5236	20.016	29.359	-3.2106
6.31	0.5236	19.968	29.359	-3.2106
6.32	0.5236	19.918	29.447	-3.2106
6.33	0.5236	19.87	29.447	-3.2106
6.34	0.5236	19.817	29.447	-3.2106
6.35	0.5236	19.763	29.534	-3.3195
6.36	0.5236	19.711	29.447	-3.3195
6.37	0.5236	19.654	29.447	-3.3195
6.38	0.5236	19.595	29.447	-3.3195
6.39	0.5236	19.539	29.447	-3.3195
6.4	0.5236	19.481	29.447	-3.3195
6.41	0.5236	19.421	29.447	-3.3195
6.42	0.5236	19.357	29.447	-3.3195
6.43	0.5236	19.291	29.447	-3.3195
6.44	0.5236	19.226	29.359	-3.4284
6.45	0.5236	19.156	29.359	-3.4284
6.46	0.5236	19.085	29.359	-3.4284
6.47	0.5236	19.015	29.271	-3.4284
6.48	0.5236	18.941	29.271	-3.4284
6.49	0.5236	18.868	29.271	-3.5373
6.5	0.5236	18.792	29.183	-3.5373
6.51	0.5236	18.716	29.095	-3.5373
6.52	0.5236	18.635	29.095	-3.5373
6.53	0.5236	18.557	29.095	-3.5373
