t	u	lambda	p	e	uopt
19.64	0.034444	-175.03	4.2192	4.848	-0.085586
19.65	0.025533	-175.06	4.2192	4.848	-0.085356
19.66	0.047525	-175.09	4.2192	4.848	-0.085126
19.67	0.03939	-175.12	4.2192	4.848	-0.084896
19.68	0.030499	-175.15	4.2192	4.848	-0.084666
19.69	0.051384	-175.18	4.2192	4.848	-0.084436
19.7	0.043343	-175.22	4.2192	4.848	-0.084206
19.71	0.03461	-175.25	4.2192	4.848	-0.083977
19.72	0.025145	-175.28	4.2192	4.848	-0.083747
19.73	0.046685	-175.31	4.2192	4.848	-0.083517
19.74	0.038182	-175.34	4.2192	4.848	-0.083287
19.75	0.027863	-175.37	4.2192	4.848	-0.083057
19.76	0.048686	-175.4	4.2192	4.848	-0.082833
19.77	0.039592	-175.43	4.2192	4.848	-0.082609
19.78	0.029913	-175.46	4.2192	4.848	-0.082385
19.79	0.050152	-175.49	4.2192	4.848	-0.082161
19.8	0.04158	-175.53	4.2192	4.848	-0.081937
19.81	0.032413	-175.56	4.2192	4.848	-0.081713
19.82	0.051989	-175.58	4.2192	4.848	-0.081489
19.83	0.042869	-175.62	4.2192	4.848	-0.081265
19.84	0.031039	-175.64	4.2192	4.848	-0.081041
19.85	0.050632	-175.67	4.2192	4.848	-0.080818
19.86	0.039486	-175.69	4.2192	4.848	-0.080594
19.87	0.028039	-175.72	4.2192	4.848	-0.08037
19.88	0.047953	-175.75	4.2192	4.848	-0.080146
19.89	0.038118	-175.78	4.2192	4.848	-0.079922
19.9	0.026708	-175.81	4.2192	4.848	-0.079698
19.91	0.046652	-175.84	4.2192	4.848	-0.079474
19.92	0.036839	-175.87	4.2192	4.848	-0.07925
19.93	0.025447	-175.9	4.2192	4.848	-0.079026
19.94	0.045405	-175.93	4.2192	4.848	-0.078802
19.95	0.035604	-175.96	4.2192	4.848	-0.078578
19.96	0.05362	-175.98	4.2192	4.848	-0.078355
19.97	0.042216	-176.01	4.2192	4.848	-0.078131
19.98	0.029514	-176.03	4.2192	4.848	-0.077907
19.99	0.048397	-176.06	4.2192	4.848	-0.077683
20	0.037715	-176.09	4.2192	4.848	-0.077459
20.01	0.0256	-176.12	4.2192	4.848	-0.077241
20.02	0.044964	-176.15	4.2192	4.848	-0.077024
20.03	0.032548	-176.17	4.2192	4.848	-0.076806
20.04	0.050538	-176.2	4.2192	4.848	-0.076589
20.05	0.039118	-176.23	4.2192	4.848	-0.076371
20.06	0.026406	-176.25	4.2192	4.848	-0.076154
20.07	0.045281	-176.28	4.2192	4.848	-0.075937
20.08	0.033547	-176.31	4.2192	4.848	-0.075719
20.09	0.05102	-176.33	4.2192	4.848	-0.075502
20.1	0.039172	-176.36	4.2192	4.848	-0.075284
20.11	0.026109	-176.38	4.2192	4.848	-0.075067
20.12	0.044695	-176.41	4.2192	4.848	-0.074849
20.13	0.023643	-176.44	4.3071	4.848	-0.074632
20.14	0.041644	-176.46	4.3071	4.848	-0.074414
20.15	0.041056	-176.48	4.2192	4.848	-0.074197
20.16	0.061672	-176.51	4.2192	4.9569	-0.073979
20.17	0.036312	-176.54	4.3071	4.9569	-0.073762
20.18	0.021331	-176.56	4.3071	4.9569	-0.073544
20.19	0.042888	-176.59	4.3071	4.9569	-0.073327
20.2	0.058879	-176.61	4.3071	4.9569	-0.073109
20.21	0.04627	-176.63	4.3071	4.9569	-0.072892
20.22	0.032528	-176.66	4.3071	4.9569	-0.072674
20.23	0.049378	-176.68	4.3071	4.9569	-0.072457
20.24	0.037008	-176.71	4.3071	4.9569	-0.072239
20.25	0.023514	-176.73	4.3071	4.9569	-0.072022
20.26	0.041739	-176.77	4.3071	4.9569	-0.071811
20.27	0.05666	-176.78	4.3071	4.9569	-0.0716
20.28	0.042713	-176.81	4.3071	4.9569	-0.071389
20.29	0.027926	-176.83	4.3071	4.9569	-0.071179
20.3	0.045098	-176.86	4.3071	4.9569	-0.070968
20.31	0.059158	-176.87	4.3071	4.9569	-0.070757
20.32	0.044506	-176.9	4.3071	4.9569	-0.070546
20.33	0.029142	-176.92	4.3071	4.9569	-0.070336
20.34	0.045844	-176.94	4.3071	4.9569	-0.070125
20.35	0.031247	-176.97	4.3071	4.9569	-0.069914
20.36	0.047454	-176.99	4.3071	4.9569	-0.069703
20.37	0.031321	-177.01	4.3071	4.9569	-0.069492
20.38	0.047386	-177.04	4.3071	4.9569	-0.069282
20.39	0.032265	-177.06	4.3071	4.9569	-0.069071
20.4	0.048041	-177.08	4.3071	4.9569	-0.06886
20.41	0.032681	-177.1	4.3071	4.9569	-0.068649
20.42	0.04826	-177.13	4.3071	4.9569	-0.068438
20.43	0.031612	-177.14	4.3071	4.9569	-0.068228
20.44	0.047255	-177.17	4.3071	4.9569	-0.068017
20.45	0.030662	-177.18	4.3071	4.9569	-0.067806
20.46	0.046353	-177.21	4.3071	4.9569	-0.067595
20.47	0.0592	-177.23	4.3071	4.9569	-0.067385
20.48	0.036561	-177.25	4.395	4.9569	-0.067174
20.49	0.020741	-177.27	4.395	4.9569	-0.066963
20.5	0.042018	-177.3	4.395	4.9569	-0.066752
20.51	0.056787	-177.31	4.395	4.9569	-0.066548
20.52	0.041848	-177.34	4.395	4.9569	-0.066344
20.53	0.055364	-177.35	4.395	4.9569	-0.066141
20.54	0.040178	-177.38	4.395	4.9569	-0.065937
20.55	0.053748	-177.4	4.395	4.9569	-0.065733
20.56	0.037647	-177.42	4.395	4.9569	-0.065529
20.57	0.051533	-177.44	4.395	4.9569	-0.065325
20.58	0.062891	-177.45	4.395	4.9569	-0.065121
20.59	0.051832	-177.47	4.395	4.9569	-0.064917
20.6	0.021108	-177.49	4.4829	4.9569	-0.064713
20.61	0.039626	-177.52	4.4829	4.9569	-0.06451
20.62	0.055763	-177.53	4.4829	4.9569	-0.064306
20.63	0.040947	-177.56	4.4829	4.9569	-0.064102
20.64	0.054236	-177.57	4.4829	4.9569	-0.063898
20.65	0.035504	-177.59	4.4829	4.9569	-0.063694
20.66	0.049372	-177.61	4.4829	4.9569	-0.06349
20.67	0.060702	-177.62	4.4829	4.9569	-0.063286
20.68	0.029959	-177.64	4.5708	4.9569	-0.063083
20.69	0.061453	-177.66	4.4829	4.9569	-0.062879
20.7	0.035229	-177.68	4.5708	4.9569	-0.062675
20.71	0.050624	-177.7	4.5708	4.9569	-0.062471
20.72	0.062096	-177.72	4.5708	4.9569	-0.062267
20.73	0.04596	-177.74	4.5708	4.9569	-0.062063
20.74	0.057659	-177.75	4.5708	4.9569	-0.061859
20.75	0.03891	-177.77	4.5708	4.9569	-0.061655
20.76	0.051689	-177.79	4.5708	4.9569	-0.061459
20.77	0.062141	-177.8	4.5708	4.9569	-0.061262
20.78	0.044531	-177.82	4.5708	4.9569	-0.061065
20.79	0.043338	-177.84	4.6587	4.9569	-0.060868
20.8	0.061808	-177.85	4.6587	4.9569	-0.060671
20.81	0.047357	-177.87	4.6587	4.9569	-0.060475
20.82	0.059112	-177.89	4.6587	4.9569	-0.060278
20.83	0.038847	-177.9	4.6587	4.9569	-0.060081
20.84	0.05137	-177.92	4.6587	4.9569	-0.059884
20.85	0.06157	-177.93	4.6587	4.9569	-0.059687
20.86	0.041614	-177.95	4.6587	4.9569	-0.05949
20.87	0.053419	-177.97	4.6587	4.9569	-0.059294
20.88	0.050271	-177.98	4.7466	4.9569	-0.059097
20.89	0.039946	-178	4.7466	4.9569	-0.0589
20.9	0.054154	-178.01	4.7466	4.9569	-0.058703
20.91	0.064334	-178.03	4.7466	4.9569	-0.058506
20.92	0.044985	-178.04	4.7466	4.9569	-0.05831
20.93	0.056058	-178.06	4.7466	4.9569	-0.058113
20.94	0.065064	-178.07	4.7466	4.9569	-0.057916
20.95	0.045211	-178.08	4.7466	4.9569	-0.057719
20.96	0.056021	-178.1	4.7466	4.9569	-0.057522
20.97	0.064861	-178.11	4.7466	4.9569	-0.057325
20.98	0.045933	-178.13	4.7466	4.9569	-0.057129
20.99	0.046332	-178.15	4.8345	4.9569	-0.056932
21	0.055611	-178.16	4.8345	4.9569	-0.056735
21.01	0.044227	-178.18	4.8345	4.9569	-0.056545
21.02	0.056631	-178.2	4.8345	4.9569	-0.056356
21.03	0.036288	-178.2	4.8345	4.9569	-0.056166
21.04	0.048547	-178.23	4.8345	4.9569	-0.055976
21.05	0.058465	-178.24	4.8345	4.9569	-0.055787
21.06	0.066529	-178.25	4.8345	4.9569	-0.055597
21.07	0.04482	-178.26	4.8345	4.9569	-0.055407
21.08	0.055187	-178.28	4.8345	4.9569	-0.055218
21.09	0.063666	-178.29	4.8345	4.9569	-0.055028
21.1	0.042316	-178.3	4.8345	4.9569	-0.054838
21.11	0.052984	-178.32	4.8345	4.9569	-0.054649
21.12	0.061713	-178.33	4.8345	4.9569	-0.054459
21.13	0.060841	-178.34	4.9224	4.9569	-0.054269
21.14	0.039994	-178.35	4.9224	4.9569	-0.05408
21.15	0.054944	-178.37	4.9224	4.9569	-0.05389
21.16	0.06453	-178.38	4.9224	4.9569	-0.0537
21.17	0.044303	-178.39	4.9224	4.9569	-0.053511
21.18	0.054529	-178.41	4.9224	4.9569	-0.053321
21.19	0.0628	-178.42	4.9224	4.9569	-0.053131
21.2	0.06952	-178.43	4.9224	4.9569	-0.052942
21.21	0.048841	-178.44	4.9224	4.9569	-0.052752
21.22	0.057937	-178.46	4.9224	4.9569	-0.052562
21.23	0.065371	-178.47	4.9224	4.9569	-0.052373
21.24	0.043162	-178.48	4.9224	4.9569	-0.052183
21.25	0.053127	-178.5	4.9224	4.9569	-0.051993
21.26	0.061276	-178.51	4.9224	4.9569	-0.051811
21.27	0.067927	-178.52	4.9224	4.9569	-0.051628
21.28	0.048207	-178.53	4.9224	4.9569	-0.051446
21.29	0.057091	-178.55	4.9224	4.9569	-0.051263
21.3	0.05806	-178.56	5.0103	4.9569	-0.051081
21.31	0.039175	-178.56	5.0103	4.9569	-0.050898
21.32	0.050723	-178.58	5.0103	4.9569	-0.050716
21.33	0.059435	-178.59	5.0103	4.9569	-0.050533
21.34	0.066308	-178.6	5.0103	4.9569	-0.050351
21.35	0.042432	-178.61	5.0103	4.9569	-0.050168
21.36	0.052124	-178.63	5.0103	4.9569	-0.049986
21.37	0.060048	-178.64	5.0103	4.9569	-0.049803
21.38	0.066516	-178.65	5.0103	4.9569	-0.049621
21.39	0.042386	-178.65	5.0103	4.9569	-0.049439
21.4	0.051897	-178.67	5.0103	4.9569	-0.049256
21.41	0.059682	-178.68	5.0103	4.9569	-0.049074
21.42	0.066039	-178.69	5.0103	4.9569	-0.048891
21.43	0.071219	-178.69	5.0103	4.9569	-0.048709
21.44	0.050292	-178.71	5.0103	4.9569	-0.048526
21.45	0.048054	-178.73	5.0982	4.9569	-0.048344
21.46	0.053803	-178.73	5.0982	4.9569	-0.048161
21.47	0.074713	-178.74	5.0103	4.9569	-0.047979
21.48	0.04332	-178.75	5.0982	4.9569	-0.047796
21.49	0.051907	-178.77	5.0982	4.9569	-0.047614
21.5	0.061776	-178.78	5.0982	4.9569	-0.047431
21.51	0.068246	-178.78	5.0982	4.9569	-0.047256
21.52	0.046853	-178.8	5.0982	4.9569	-0.047081
21.53	0.055198	-178.81	5.0982	4.9569	-0.046905
21.54	0.061962	-178.82	5.0982	4.9569	-0.04673
21.55	0.067459	-178.83	5.0982	4.848	-0.046555
21.56	0.044739	-178.84	5.0982	4.848	-0.046379
21.57	0.053203	-178.85	5.0982	4.848	-0.046204
21.58	0.060123	-178.86	5.0982	4.848	-0.046029
21.59	0.065767	-178.87	5.0982	4.848	-0.045853
21.6	0.04209	-178.88	5.0982	4.848	-0.045678
21.61	0.050851	-178.89	5.0982	4.848	-0.045503
21.62	0.058018	-178.9	5.0982	4.848	-0.045327
21.63	0.063867	-178.91	5.0982	4.848	-0.045152
21.64	0.068629	-178.92	5.0982	4.848	-0.044977
21.65	0.0725	-178.92	5.0982	4.848	-0.044801
21.66	0.0505	-178.93	5.0982	4.848	-0.044626
21.67	0.057518	-178.95	5.0982	4.848	-0.044451
21.68	0.06325	-178.95	5.0982	4.848	-0.044275
21.69	0.06792	-178.96	5.0982	4.848	-0.0441
21.7	0.071716	-178.96	5.0982	4.848	-0.043925
21.71	0.048652	-178.97	5.0982	4.848	-0.043749
21.72	0.068605	-178.99	5.0103	4.848	-0.043574
21.73	0.057471	-179	5.0982	4.848	-0.043399
21.74	0.069959	-179	5.0103	4.9569	-0.043223
21.75	0.071074	-179	5.0103	4.9569	-0.043048
21.76	0.04817	-179.02	5.0103	4.9569	-0.04288
21.77	0.054892	-179.03	5.0103	4.9569	-0.042712
21.78	0.060527	-179.04	5.0103	4.9569	-0.042543
21.79	0.065165	-179.05	5.0103	4.9569	-0.042375
21.8	0.068951	-179.05	5.0103	4.9569	-0.042207
21.81	0.04484	-179.06	5.0103	4.9569	-0.042039
21.82	0.052169	-179.07	5.0103	4.9569	-0.041871
21.83	0.058161	-179.08	5.0103	4.9569	-0.041702
21.84	0.063048	-179.09	5.0103	4.9569	-0.041534
21.85	0.067024	-179.09	5.0103	4.9569	-0.041366
21.86	0.07025	-179.09	5.0103	4.9569	-0.041198
21.87	0.047724	-179.11	5.0103	4.9569	-0.04103
21.88	0.054312	-179.12	5.0103	4.9569	-0.040861
21.89	0.059692	-179.13	5.0103	4.9569	-0.040693
21.9	0.074209	-179.13	4.9224	4.9569	-0.040525
21.91	0.077105	-179.14	4.9224	4.9569	-0.040357
21.92	0.043861	-179.14	4.9224	4.9569	-0.040188
21.93	0.049215	-179.16	4.9224	4.9569	-0.04002
21.94	0.054682	-179.17	4.9224	4.9569	-0.039852
21.95	0.059498	-179.17	4.9224	4.9569	-0.039684
21.96	0.063534	-179.18	4.9224	4.9569	-0.039516
21.97	0.066849	-179.18	4.9224	4.9569	-0.039347
21.98	0.069548	-179.18	4.9224	4.9569	-0.039179
21.99	0.056266	-179.19	4.8345	4.9569	-0.039011
22	0.054081	-179.2	4.8345	4.9569	-0.038843
22.01	0.056694	-179.21	4.8345	4.9569	-0.038681
22.02	0.060261	-179.22	4.8345	4.9569	-0.03852
22.03	0.063631	-179.22	4.8345	4.9569	-0.038359
22.04	0.066519	-179.23	4.8345	4.9569	-0.038198
22.05	0.073828	-179.23	4.7466	4.9569	-0.038037
22.06	0.042695	-179.23	4.7466	4.9569	-0.037875
22.07	0.048283	-179.25	4.7466	4.9569	-0.037714
22.08	0.053453	-179.26	4.7466	4.9569	-0.037553
22.09	0.057865	-179.26	4.7466	4.9569	-0.037392
22.1	0.067809	-179.27	4.6587	4.9569	-0.037231
22.11	0.066199	-179.27	4.6587	4.9569	-0.037069
22.12	0.067118	-179.27	4.6587	5.0658	-0.036908
22.13	0.068583	-179.27	4.6587	5.0658	-0.036747
22.14	0.069998	-179.27	4.6587	5.0658	-0.036586
22.15	0.05787	-179.28	4.5708	5.0658	-0.036425
22.16	0.054539	-179.3	4.5708	5.0658	-0.036263
22.17	0.05622	-179.3	4.5708	5.0658	-0.036102
22.18	0.059024	-179.31	4.5708	5.0658	-0.035941
22.19	0.06177	-179.31	4.5708	5.0658	-0.03578
22.2	0.064147	-179.31	4.5708	5.0658	-0.035618
22.21	0.066116	-179.31	4.5708	5.0658	-0.035457
22.22	0.067718	-179.32	4.5708	5.0658	-0.035296
22.23	0.069007	-179.32	4.5708	5.0658	-0.035135
22.24	0.048056	-179.32	4.4829	5.0658	-0.034974
22.25	0.049307	-179.34	4.4829	5.0658	-0.034812
22.26	0.052585	-179.35	4.4829	5.0658	-0.034658
22.27	0.055994	-179.35	4.4829	5.0658	-0.034504
22.28	0.059005	-179.36	4.4829	5.0658	-0.034349
22.29	0.061524	-179.36	4.4829	5.0658	-0.034195
22.3	0.063585	-179.36	4.4829	5.0658	-0.034041
22.31	0.065254	-179.36	4.4829	5.0658	-0.033886
22.32	0.066596	-179.36	4.4829	5.0658	-0.033732
22.33	0.067668	-179.36	4.4829	5.0658	-0.033578
22.34	0.06852	-179.36	4.4829	5.0658	-0.033423
22.35	0.043048	-179.37	4.4829	5.0658	-0.033269
22.36	0.048227	-179.38	4.4829	5.0658	-0.033115
22.37	0.05246	-179.39	4.4829	5.0658	-0.03296
22.38	0.055907	-179.4	4.4829	5.0658	-0.032806
22.39	0.058706	-179.4	4.4829	5.0658	-0.032652
22.4	0.060972	-179.4	4.4829	5.0658	-0.032497
22.41	0.0628	-179.4	4.4829	5.0658	-0.032343
22.42	0.06427	-179.4	4.4829	5.0658	-0.032189
22.43	0.065446	-179.4	4.4829	5.0658	-0.032034
22.44	0.066382	-179.4	4.4829	5.0658	-0.03188
22.45	0.067123	-179.4	4.4829	5.1747	-0.031726
22.46	0.067703	-179.4	4.4829	5.1747	-0.031571
22.47	0.068154	-179.4	4.4829	5.1747	-0.031417
22.48	0.068497	-179.4	4.4829	5.1747	-0.031263
22.49	0.068754	-179.4	4.4829	5.1747	-0.031108
22.5	0.06894	-179.4	4.4829	5.1747	-0.030954
22.51	0.069068	-179.4	4.4829	5.1747	-0.030806
22.52	0.059014	-179.4	4.5708	5.1747	-0.030659
22.53	0.059722	-179.4	4.5708	5.1747	-0.030511
22.54	0.076602	-179.4	4.4829	5.1747	-0.030363
22.55	0.038136	-179.41	4.5708	5.1747	-0.030216
22.56	0.045904	-179.43	4.5708	5.1747	-0.030068
22.57	0.050806	-179.44	4.5708	5.1747	-0.02992
22.58	0.054327	-179.44	4.5708	5.1747	-0.029773
22.59	0.057032	-179.44	4.5708	5.1747	-0.029625
22.6	0.059171	-179.45	4.5708	5.1747	-0.029477
22.61	0.060879	-179.45	4.5708	5.1747	-0.02933
22.62	0.062245	-179.45	4.5708	5.1747	-0.029182
22.63	0.063336	-179.45	4.5708	5.1747	-0.029034
22.64	0.064202	-179.45	4.5708	5.1747	-0.028887
22.65	0.064885	-179.45	4.5708	5.1747	-0.028739
22.66	0.05742	-179.45	4.6587	5.1747	-0.028592
22.67	0.063576	-179.45	4.6587	5.1747	-0.028444
22.68	0.065771	-179.45	4.6587	5.1747	-0.028296
22.69	0.066619	-179.45	4.6587	5.1747	-0.028149
22.7	0.066986	-179.45	4.6587	5.1747	-0.028001
22.71	0.067164	-179.45	4.6587	5.1747	-0.027853
22.72	0.067253	-179.45	4.6587	5.1747	-0.027706
22.73	0.067291	-179.45	4.6587	5.1747	-0.027558
22.74	0.067296	-179.45	4.6587	5.1747	-0.02741
22.75	0.067275	-179.45	4.6587	5.1747	-0.027263
22.76	0.054429	-179.45	4.7466	5.1747	-0.027122
22.77	0.091621	-179.44	4.7466	5.1747	-0.02698
22.78	0.089464	-179.43	4.7466	5.1747	-0.026839
22.79	0.086207	-179.42	4.7466	5.1747	-0.026698
22.8	0.083033	-179.41	4.7466	5.1747	-0.026557
22.81	0.080254	-179.41	4.7466	5.1747	-0.026416
22.82	0.077905	-179.41	4.7466	5.1747	-0.026275
22.83	0.075945	-179.41	4.7466	5.1747	-0.026134
22.84	0.074316	-179.4	4.7466	5.1747	-0.025992
22.85	0.07296	-179.4	4.7466	5.1747	-0.025851
22.86	0.06554	-179.4	4.8345	5.1747	-0.02571
22.87	0.06919	-179.4	4.8345	5.1747	-0.025569
22.88	0.069901	-179.4	4.8345	5.1747	-0.025428
22.89	0.069722	-179.4	4.8345	5.1747	-0.025287
22.9	0.069313	-179.4	4.8345	5.1747	-0.025145
22.91	0.068876	-179.4	4.8345	5.1747	-0.025004
22.92	0.068471	-179.4	4.8345	5.1747	-0.024863
22.93	0.06011	-179.4	4.9224	5.1747	-0.024722
22.94	0.065533	-179.4	4.9224	5.1747	-0.024581
22.95	0.06713	-179.4	4.9224	5.1747	-0.02444
22.96	0.067489	-179.4	4.9224	5.1747	-0.024299
22.97	0.067458	-179.4	4.9224	5.1747	-0.024157
22.98	0.067311	-179.4	4.9224	5.1747	-0.024016
22.99	0.057	-179.4	5.0103	5.0658	-0.023875
23	0.064003	-179.4	5.0103	5.0658	-0.023734
23.01	0.066187	-179.4	5.0103	5.0658	-0.023599
23.02	0.066795	-179.4	5.0103	5.0658	-0.023464
23.03	0.066891	-179.4	5.0103	5.0658	-0.023329
23.04	0.066823	-179.4	5.0103	5.0658	-0.023194
23.05	0.061782	-179.4	5.0982	5.0658	-0.02306
23.06	0.065325	-179.4	5.0982	5.0658	-0.022925
23.07	0.066394	-179.4	5.0982	5.0658	-0.02279
23.08	0.066653	-179.4	5.0982	5.0658	-0.022655
23.09	0.066648	-179.4	5.0982	5.0658	-0.02252
23.1	0.066558	-179.4	5.0982	5.0658	-0.022385
23.11	0.066441	-179.4	5.0982	5.0658	-0.02225
23.12	0.066315	-179.4	5.0982	5.0658	-0.022115
23.13	0.066188	-179.4	5.0982	5.0658	-0.021981
23.14	0.06606	-179.4	5.0982	5.0658	-0.021846
23.15	0.065932	-179.4	5.0982	5.0658	-0.021711
23.16	0.065805	-179.4	5.0982	5.0658	-0.021576
23.17	0.065678	-179.4	5.0982	5.0658	-0.021441
23.18	0.065551	-179.4	5.0982	5.0658	-0.021306
23.19	0.065425	-179.4	5.0982	5.0658	-0.021171
23.2	0.065299	-179.4	5.0982	5.0658	-0.021036
23.21	0.065173	-179.4	5.0982	5.0658	-0.020902
23.22	0.065047	-179.4	5.0982	5.0658	-0.020767
23.23	0.064921	-179.4	5.0982	5.0658	-0.020632
23.24	0.064796	-179.4	5.0982	5.0658	-0.020497
23.25	0.06467	-179.4	5.0982	5.0658	-0.020362
23.26	0.064548	-179.4	5.0982	5.0658	-0.020233
23.27	0.064425	-179.4	5.0982	5.0658	-0.020104
23.28	0.064302	-179.4	5.0982	5.0658	-0.019976
23.29	0.064179	-179.4	5.0982	5.0658	-0.019847
23.3	0.064057	-179.4	5.0982	5.0658	-0.019718
23.31	0.063934	-179.4	5.0982	5.0658	-0.019589
23.32	0.063812	-179.4	5.0982	5.0658	-0.01946
23.33	0.063689	-179.4	5.0982	5.0658	-0.019331
23.34	0.063566	-179.4	5.0982	5.0658	-0.019202
23.35	0.063444	-179.4	5.0982	5.0658	-0.019074
23.36	0.063321	-179.4	5.0982	5.0658	-0.018945
23.37	0.063199	-179.4	5.0982	5.0658	-0.018816
23.38	0.063076	-179.4	5.0982	5.0658	-0.018687
23.39	0.062954	-179.4	5.0982	5.1747	-0.018558
23.4	0.062831	-179.4	5.0982	5.1747	-0.018429
23.41	0.062709	-179.4	5.0982	5.1747	-0.0183
23.42	0.062586	-179.4	5.0982	5.1747	-0.018172
23.43	0.070463	-179.4	5.0103	5.1747	-0.018043
23.44	0.069807	-179.4	5.0103	5.1747	-0.017914
23.45	0.064298	-179.4	5.0103	5.1747	-0.017785
23.46	0.062411	-179.4	5.0103	5.1747	-0.017656
23.47	0.06171	-179.4	5.0103	5.1747	-0.017527
23.48	0.061398	-179.4	5.0103	5.1747	-0.017399
23.49	0.061213	-179.4	5.0103	5.1747	-0.01727
23.5	0.06107	-179.4	5.0103	5.1747	-0.017141
23.51	0.060945	-179.4	5.0103	5.1747	-0.017018
23.52	0.060824	-179.4	5.0103	5.1747	-0.016895
23.53	0.060704	-179.4	5.0103	5.1747	-0.016772
23.54	0.07072	-179.4	4.9224	5.1747	-0.016648
23.55	0.065556	-179.4	4.9224	5.1747	-0.016525
23.56	0.061648	-179.4	4.9224	5.1747	-0.016402
23.57	0.060287	-179.4	4.9224	5.1747	-0.016279
23.58	0.059762	-179.4	4.9224	5.0658	-0.016156
23.59	0.059509	-179.4	4.9224	5.0658	-0.016033
23.6	0.059347	-179.4	4.9224	5.0658	-0.01591
23.61	0.059213	-179.4	4.9224	5.0658	-0.015787
23.62	0.05909	-179.4	4.9224	5.0658	-0.015664
23.63	0.058969	-179.4	4.9224	5.0658	-0.015541
23.64	0.071655	-179.4	4.8345	5.0658	-0.015418
23.65	0.06256	-179.4	4.8345	5.0658	-0.015294
23.66	0.0595	-179.4	4.8345	5.0658	-0.015171
23.67	0.058417	-179.4	4.8345	5.0658	-0.015048
23.68	0.057982	-179.4	4.8345	5.0658	-0.014925
23.69	0.05776	-179.4	4.8345	5.0658	-0.014802
23.7	0.057607	-179.4	4.8345	5.0658	-0.014679
23.71	0.070282	-179.4	4.7466	5.0658	-0.014556
23.72	0.054893	-179.4	4.8345	5.1747	-0.014433
23.73	0.061351	-179.4	4.7466	5.1747	-0.01431
23.74	0.058097	-179.4	4.7466	5.1747	-0.014187
23.75	0.056951	-179.4	4.7466	5.1747	-0.014063
23.76	0.056499	-179.4	4.7466	5.1747	-0.013946
23.77	0.082418	-179.39	4.7466	5.1747	-0.013828
23.78	0.080744	-179.39	4.7466	5.1747	-0.013711
23.79	0.076238	-179.38	4.7466	5.1747	-0.013593
23.8	0.072517	-179.37	4.7466	5.1747	-0.013475
23.81	0.069446	-179.37	4.7466	5.1747	-0.013358
23.82	0.066911	-179.36	4.7466	5.1747	-0.01324
23.83	0.064816	-179.36	4.7466	5.1747	-0.013123
23.84	0.063083	-179.36	4.7466	5.1747	-0.013005
23.85	0.061647	-179.36	4.7466	5.1747	-0.012887
23.86	0.065376	-179.36	4.6587	5.1747	-0.01277
23.87	0.060704	-179.36	4.6587	5.1747	-0.012652
23.88	0.058666	-179.36	4.6587	5.1747	-0.012534
23.89	0.05757	-179.36	4.6587	5.1747	-0.012417
23.9	0.056848	-179.36	4.6587	5.1747	-0.012299
23.91	0.056301	-179.36	4.6587	5.1747	-0.012182
23.92	0.055854	-179.36	4.6587	5.1747	-0.012064
23.93	0.055475	-179.36	4.6587	5.1747	-0.011946
23.94	0.055148	-179.36	4.6587	5.1747	-0.011829
23.95	0.05486	-179.36	4.6587	5.1747	-0.011711
23.96	0.054604	-179.36	4.6587	5.1747	-0.011593
23.97	0.054374	-179.36	4.6587	5.1747	-0.011476
23.98	0.054166	-179.36	4.6587	5.1747	-0.011358
23.99	0.053975	-179.36	4.6587	5.2836	-0.011241
24	0.053798	-179.36	4.6587	5.2836	-0.011123
24.01	0.053636	-179.36	4.6587	5.2836	-0.011011
24.02	0.053484	-179.36	4.6587	5.2836	-0.010898
24.03	0.053339	-179.36	4.6587	5.2836	-0.010786
24.04	0.053201	-179.36	4.6587	5.2836	-0.010673
24.05	0.053068	-179.36	4.6587	5.2836	-0.010561
24.06	0.052938	-179.36	4.6587	5.2836	-0.010448
24.07	0.052813	-179.36	4.6587	5.2836	-0.010336
24.08	0.05269	-179.36	4.6587	5.2836	-0.010223
24.09	0.077708	-179.34	4.6587	5.2836	-0.010111
24.1	0.073112	-179.33	4.6587	5.2836	-0.0099986
24.11	0.069314	-179.33	4.6587	5.2836	-0.0098861
24.12	0.066179	-179.32	4.6587	5.2836	-0.0097737
24.13	0.063592	-179.32	4.6587	5.2836	-0.0096613
24.14	0.061456	-179.32	4.6587	5.2836	-0.0095488
24.15	0.05969	-179.32	4.6587	5.3925	-0.0094364
24.16	0.058228	-179.32	4.6587	5.3925	-0.0093239
24.17	0.057014	-179.32	4.6587	5.3925	-0.0092115
24.18	0.056003	-179.32	4.6587	5.3925	-0.009099
24.19	0.055157	-179.32	4.6587	5.3925	-0.0089866
24.2	0.054447	-179.32	4.6587	5.3925	-0.0088742
24.21	0.053848	-179.32	4.6587	5.3925	-0.0087617
24.22	0.053338	-179.32	4.6587	5.3925	-0.0086493
24.23	0.052902	-179.32	4.6587	5.3925	-0.0085368
24.24	0.052526	-179.32	4.6587	5.3925	-0.0084244
24.25	0.052199	-179.32	4.6587	5.3925	-0.008312
24.26	0.051917	-179.32	4.6587	5.3925	-0.0082044
24.27	0.051668	-179.32	4.6587	5.3925	-0.0080968
24.28	0.051445	-179.32	4.6587	5.3925	-0.0079893
24.29	0.092321	-179.31	4.5708	5.3925	-0.0078817
24.3	0.078133	-179.3	4.5708	5.3925	-0.0077741
24.31	0.070882	-179.29	4.5708	5.3925	-0.0076665
