t	u	lambda	p	e
28.99	0.00015959	219.8	2.1975	0.0564
29	0.00015935	220.06	2.1975	0.0564
29.01	0.00015909	220.32	2.1975	0.1653
29.02	0.00015883	220.58	2.1975	0.1653
29.03	0.00015856	220.84	2.1975	0.1653
29.04	0.0001583	221.1	2.1096	0.1653
29.05	0.00015804	221.35	2.1096	0.1653
29.06	0.00015778	221.6	2.1096	0.1653
29.07	0.00015752	221.86	2.1096	0.1653
29.08	0.00015726	222.12	2.1096	0.1653
29.09	0.000157	222.38	2.1096	0.1653
29.1	0.00015674	222.63	2.1096	0.1653
29.11	0.00015648	222.89	2.1096	0.1653
29.12	0.00015622	223.14	2.1096	0.1653
29.13	0.00015596	223.39	2.1096	0.1653
29.14	0.0001557	223.65	2.1096	0.1653
29.15	0.00015544	223.91	2.1975	0.1653
29.16	0.00015518	224.17	2.1975	0.1653
29.17	0.00015491	224.42	2.1975	0.1653
29.18	0.00015465	224.69	2.1975	0.1653
29.19	0.00015439	224.94	2.1975	0.1653
29.2	0.00015413	225.2	2.1975	0.1653
29.21	0.00015387	225.45	2.1975	0.1653
29.22	0.00015361	225.71	2.1975	0.1653
29.23	0.00015335	225.96	2.1975	0.1653
29.24	0.00015309	226.21	2.1975	0.1653
29.25	0.00015283	226.47	2.2854	0.1653
29.26	0.00015258	226.73	2.2854	0.1653
29.27	0.00015233	226.98	2.2854	0.1653
29.28	0.00015208	227.23	2.2854	0.1653
29.29	0.00015182	227.49	2.2854	0.1653
29.3	0.00015157	227.74	2.2854	0.1653
29.31	0.00015132	228	2.3733	0.1653
29.32	0.00015107	228.26	2.3733	0.1653
29.33	0.00015082	228.51	2.3733	0.1653
29.34	0.00015057	228.77	2.4612	0.1653
29.35	0.00015032	229.02	2.4612	0.1653
29.36	0.00015007	229.28	2.4612	0.1653
29.37	0.00014982	229.54	2.4612	0.1653
29.38	0.00014956	229.79	2.4612	0.1653
29.39	0.00014931	230.04	2.5491	0.1653
29.4	0.00014906	230.3	2.5491	0.1653
29.41	0.00014881	230.55	2.5491	0.1653
29.42	0.00014856	230.8	2.637	0.1653
29.43	0.00014831	231.06	2.637	0.1653
29.44	0.00014806	231.32	2.637	0.1653
29.45	0.00014781	231.57	2.637	0.1653
29.46	0.00014756	231.82	2.7249	0.1653
29.47	0.0001473	232.07	2.7249	0.1653
29.48	0.00014705	232.33	2.7249	0.1653
29.49	0.0001468	232.58	2.7249	0.1653
29.5	0.00014655	232.84	2.8128	0.1653
29.51	0.00014069	233.09	2.8128	0.1653
29.52	0.00013483	233.34	2.8128	0.1653
29.53	0.00012896	233.59	2.8128	0.1653
29.54	0.0001231	233.84	2.8128	0.1653
29.55	0.00011724	234.1	2.9007	0.1653
29.56	0.00011138	234.35	2.9007	0.1653
29.57	0.00010552	234.6	2.9007	0.1653
29.58	9.9654e-05	234.86	2.9007	0.1653
29.59	9.3792e-05	235.11	2.9007	0.2742
29.6	8.793e-05	235.36	2.9007	0.2742
29.61	8.2068e-05	235.61	2.9007	0.2742
29.62	7.6206e-05	235.87	2.9007	0.2742
29.63	7.0344e-05	236.12	2.9007	0.2742
29.64	6.4482e-05	236.37	2.9007	0.2742
29.65	5.862e-05	236.62	2.9007	0.2742
29.66	5.2758e-05	236.88	2.9007	0.2742
29.67	4.6896e-05	237.13	2.9007	0.2742
29.68	4.1034e-05	237.38	2.9007	0.2742
29.69	3.5172e-05	237.63	2.9007	0.2742
29.7	2.931e-05	237.88	2.9007	0.2742
29.71	2.3448e-05	238.14	2.9007	0.2742
29.72	1.7586e-05	238.39	2.9007	0.2742
29.73	1.1724e-05	238.64	2.9007	0.2742
29.74	5.862e-06	238.89	2.8128	0.2742
29.75	0	239.14	2.8128	0.2742
29.76	0	239.39	2.8128	0.2742
29.77	0	239.65	2.8128	0.2742
29.78	0	239.9	2.8128	0.2742
29.79	0	240.15	2.8128	0.2742
29.8	0	240.4	2.7249	0.2742
29.81	0	240.65	2.7249	0.2742
29.82	0	240.9	2.7249	0.2742
29.83	0	241.15	2.7249	0.2742
29.84	0	241.4	2.637	0.2742
29.85	0	241.65	2.637	0.2742
29.86	0	241.9	2.637	0.2742
29.87	0	242.15	2.637	0.2742
29.88	0	242.4	2.637	0.2742
29.89	0	242.66	2.5491	0.2742
29.9	0	242.91	2.5491	0.2742
29.91	0	243.16	2.5491	0.2742
29.92	0	243.41	2.5491	0.2742
29.93	0	243.66	2.5491	0.2742
29.94	0	243.91	2.4612	0.2742
29.95	0	244.16	2.4612	0.2742
29.96	0	244.41	2.4612	0.2742
29.97	0	244.66	2.4612	0.2742
29.98	0	244.92	2.4612	0.2742
29.99	0	245.17	2.4612	0.2742
30	0	245.42	2.3733	0.2742
30.01	0	245.67	2.3733	0.2742
30.02	0	245.92	2.3733	0.2742
30.03	0	246.17	2.3733	0.2742
30.04	0	246.42	2.3733	0.2742
30.05	0	246.67	2.3733	0.2742
30.06	0	246.92	2.2854	0.2742
30.07	0	247.17	2.2854	0.2742
30.08	0	247.43	2.2854	0.2742
30.09	0	247.68	2.2854	0.2742
30.1	0	247.93	2.2854	0.2742
30.11	0	248.18	2.2854	0.2742
30.12	0	248.43	2.2854	0.2742
30.13	0	248.68	2.2854	0.2742
30.14	0	248.93	2.2854	0.2742
30.15	0	249.19	2.2854	0.2742
30.16	0	249.44	2.1975	0.2742
30.17	0	249.68	2.1975	0.2742
30.18	0	249.94	2.1975	0.2742
30.19	0	250.19	2.1975	0.2742
30.2	0	250.44	2.1975	0.2742
30.21	0	250.69	2.1975	0.2742
30.22	0	250.95	2.1975	0.2742
30.23	0	251.2	2.1975	0.2742
30.24	0	251.45	2.1975	0.2742
30.25	0	251.7	2.1975	0.2742
30.26	0	251.95	2.1975	0.2742
30.27	0	252.2	2.1975	0.2742
30.28	0	252.45	2.1975	0.2742
30.29	0	252.71	2.1975	0.2742
30.3	0	252.96	2.1975	0.2742
30.31	0	253.2	2.1975	0.2742
30.32	0	253.45	2.1975	0.2742
30.33	0	253.71	2.1975	0.2742
30.34	0	253.96	2.1975	0.2742
30.35	0	254.22	2.1975	0.2742
30.36	0	254.47	2.2854	0.2742
30.37	0	254.72	2.2854	0.2742
30.38	0	254.97	2.1975	0.2742
30.39	0	255.22	2.2854	0.1653
30.4	0	255.48	2.2854	0.1653
30.41	0	255.73	2.2854	0.1653
30.42	0	255.98	2.2854	0.1653
30.43	0	256.23	2.2854	0.1653
30.44	0	256.48	2.2854	0.1653
30.45	0	256.73	2.2854	0.1653
30.46	0	256.98	2.2854	0.1653
30.47	0	257.23	2.2854	0.1653
30.48	0	257.49	2.2854	0.1653
30.49	0	257.74	2.2854	0.1653
30.5	0	257.99	2.2854	0.1653
30.51	0	258.24	2.3733	0.1653
30.52	0	258.5	2.3733	0.1653
30.53	0	258.75	2.3733	0.1653
30.54	0	259	2.3733	0.1653
30.55	0	259.25	2.3733	0.1653
30.56	0	259.51	2.3733	0.1653
30.57	0	259.75	2.3733	0.1653
30.58	0	260	2.4612	0.1653
30.59	0	260.26	2.4612	0.1653
30.6	0	260.5	2.4612	0.1653
30.61	0	260.75	2.4612	0.1653
30.62	0	261	2.4612	0.1653
30.63	0	261.25	2.5491	0.0564
30.64	0	261.5	2.5491	0.0564
30.65	0	261.76	2.5491	0.0564
30.66	0	262.01	2.5491	0.0564
30.67	0	262.25	2.5491	0.0564
30.68	0	262.51	2.5491	0.0564
30.69	0	262.76	2.637	0.0564
30.7	0	263.01	2.637	0.0564
30.71	0	263.26	2.637	0.0564
30.72	0	263.51	2.637	0.0564
30.73	0	263.76	2.7249	0.0564
30.74	0	264.01	2.7249	0.0564
30.75	0	264.27	2.7249	0.0564
30.76	0	264.52	2.7249	0.0564
30.77	0	264.76	2.7249	0.0564
30.78	0	265.02	2.7249	0.0564
30.79	0	265.27	2.8128	0.0564
30.8	0	265.51	2.8128	0.0564
30.81	0	265.76	2.8128	0.0564
30.82	0	266.01	2.8128	0.0564
30.83	0	266.26	2.8128	0.0564
30.84	0	266.51	2.9007	0.0564
30.85	0	266.77	2.9007	0.0564
30.86	0	267.02	2.9007	0.0564
30.87	0	267.26	2.9007	0.0564
30.88	0	267.52	2.9007	0.0564
30.89	0	267.77	2.9007	0.0564
30.9	0	268.01	2.9886	0.0564
30.91	0	268.27	2.9886	0.0564
30.92	0	268.51	2.9886	0.0564
30.93	0	268.76	2.9886	0.0564
30.94	0	269.01	2.9886	0.0564
30.95	0	269.26	3.0765	0.0564
30.96	0	269.51	3.0765	0.0564
30.97	0	269.76	3.0765	0.0564
30.98	0	270	3.0765	0.0564
30.99	0	270.25	3.0765	0.0564
31	0	270.5	3.0765	0.0564
31.01	0	270.75	3.1644	0.0564
31.02	0	271	3.1644	0.0564
31.03	0	271.24	3.1644	0.0564
31.04	0	271.49	3.1644	0.0564
31.05	0	271.74	3.1644	0.0564
31.06	0	271.99	3.1644	0.0564
31.07	0	272.23	3.2523	0.0564
31.08	0	272.48	3.2523	0.0564
31.09	0	272.73	3.2523	0.0564
31.1	0	272.98	3.2523	0.0564
31.11	0	273.22	3.2523	0.0564
31.12	0	273.47	3.2523	0.0564
31.13	0	273.72	3.2523	0.0564
31.14	0	273.97	3.2523	0.0564
31.15	0	274.21	3.2523	0.0564
31.16	0	274.47	3.2523	0.0564
31.17	0	274.71	3.2523	0.0564
31.18	0	274.96	3.3402	0.0564
31.19	0	275.21	3.3402	0.0564
31.2	0	275.45	3.2523	0.0564
31.21	0	275.7	3.2523	0.0564
31.22	0	275.94	3.2523	0.0564
31.23	0	276.19	3.2523	0.0564
31.24	0	276.44	3.2523	0.1653
31.25	0	276.68	3.2523	0.1653
31.26	0	276.93	3.2523	0.1653
31.27	0	277.17	3.2523	0.1653
31.28	0	277.42	3.2523	0.1653
31.29	0	277.67	3.1644	0.1653
31.3	0	277.91	3.1644	0.1653
31.31	0	278.16	3.1644	0.1653
31.32	0	278.41	3.1644	0.1653
31.33	0	278.65	3.1644	0.1653
31.34	0	278.9	3.0765	0.1653
31.35	0	279.15	3.0765	0.1653
31.36	0	279.39	3.0765	0.1653
31.37	0	279.64	3.0765	0.1653
31.38	0	279.88	2.9886	0.1653
31.39	0	280.13	2.9886	0.1653
31.4	0	280.37	2.9886	0.1653
31.41	0	280.62	2.9007	0.1653
31.42	0	280.86	2.9007	0.1653
31.43	0	281.11	2.9007	0.1653
31.44	0	281.35	2.9007	0.1653
31.45	0	281.6	2.8128	0.1653
31.46	0	281.85	2.8128	0.1653
31.47	0	282.09	2.8128	0.1653
31.48	0	282.34	2.8128	0.1653
31.49	0	282.59	2.8128	0.2742
31.5	0	282.83	2.7249	0.2742
31.51	0	283.07	2.7249	0.2742
31.52	0	283.32	2.7249	0.2742
31.53	0	283.57	2.637	0.2742
31.54	0	283.81	2.637	0.2742
31.55	0	284.05	2.637	0.2742
31.56	0	284.3	2.637	0.2742
31.57	0	284.54	2.637	0.2742
31.58	0	284.79	2.5491	0.2742
31.59	0	285.03	2.5491	0.2742
31.6	0	285.28	2.5491	0.2742
31.61	0	285.52	2.5491	0.2742
31.62	0	285.77	2.5491	0.2742
31.63	0	286.01	2.5491	0.2742
31.64	0	286.26	2.5491	0.2742
31.65	0	286.5	2.5491	0.2742
31.66	0	286.74	2.4612	0.2742
31.67	0	286.99	2.4612	0.2742
31.68	0	287.23	2.4612	0.2742
31.69	0	287.47	2.4612	0.2742
31.7	0	287.72	2.4612	0.2742
31.71	0	287.96	2.4612	0.2742
31.72	0	288.21	2.4612	0.2742
31.73	0	288.46	2.4612	0.2742
31.74	0	288.7	2.4612	0.2742
31.75	0	288.94	2.4612	0.2742
31.76	0	289.19	2.4612	0.2742
31.77	0	289.43	2.4612	0.2742
31.78	0	289.68	2.4612	0.2742
31.79	0	289.92	2.4612	0.2742
31.8	0	290.16	2.4612	0.2742
31.81	0	290.41	2.5491	0.2742
31.82	0	290.65	2.5491	0.2742
31.83	0	290.9	2.5491	0.2742
31.84	0	291.14	2.5491	0.2742
31.85	0	291.39	2.5491	0.2742
31.86	0	291.63	2.5491	0.2742
31.87	0	291.88	2.5491	0.2742
31.88	0	292.12	2.5491	0.2742
31.89	0	292.36	2.5491	0.2742
31.9	0	292.61	2.5491	0.2742
31.91	0	292.85	2.5491	0.2742
31.92	0	293.09	2.5491	0.2742
31.93	0	293.34	2.5491	0.2742
31.94	0	293.59	2.5491	0.2742
31.95	0	293.83	2.5491	0.2742
31.96	0	294.08	2.5491	0.2742
31.97	0	294.32	2.5491	0.2742
31.98	0	294.56	2.5491	0.2742
31.99	0	294.81	2.5491	0.2742
32	0	295.05	2.637	0.2742
32.01	0	295.3	2.5491	0.2742
32.02	0	295.54	2.637	0.2742
32.03	0	295.79	2.637	0.2742
32.04	0	296.03	2.5491	0.2742
32.05	0	296.28	2.5491	0.2742
32.06	0	296.52	2.5491	0.2742
32.07	0	296.76	2.5491	0.2742
32.08	0	297.01	2.5491	0.2742
32.09	0	297.25	2.5491	0.2742
32.1	0	297.49	2.5491	0.2742
32.11	0	297.73	2.5491	0.2742
32.12	0	297.98	2.5491	0.2742
32.13	0	298.22	2.5491	0.2742
32.14	0	298.47	2.5491	0.2742
32.15	0	298.72	2.5491	0.2742
32.16	0	298.96	2.5491	0.2742
32.17	0	299.21	2.5491	0.2742
32.18	0	299.45	2.5491	0.2742
32.19	0	299.7	2.5491	0.2742
32.2	0	299.93	2.5491	0.2742
32.21	0	300.18	2.5491	0.2742
32.22	0	300.42	2.5491	0.1653
32.23	0	300.67	2.5491	0.1653
32.24	0	300.92	2.5491	0.1653
32.25	0	301.16	2.5491	0.1653
32.26	0	301.41	2.5491	0.1653
32.27	0	301.65	2.5491	0.1653
32.28	0	301.9	2.5491	0.1653
32.29	0	302.14	2.5491	0.1653
32.3	0	302.38	2.5491	0.1653
32.31	0	302.63	2.5491	0.1653
32.32	0	302.87	2.5491	0.1653
32.33	0	303.12	2.5491	0.1653
32.34	0	303.36	2.5491	0.1653
32.35	0	303.61	2.5491	0.1653
32.36	0	303.85	2.5491	0.1653
32.37	0	304.1	2.5491	0.1653
32.38	0	304.34	2.5491	0.1653
32.39	0	304.58	2.5491	0.1653
32.4	0	304.83	2.5491	0.1653
32.41	0	305.07	2.5491	0.1653
32.42	0	305.32	2.5491	0.1653
32.43	0	305.56	2.4612	0.1653
32.44	0	305.81	2.4612	0.1653
32.45	0	306.05	2.4612	0.1653
32.46	0	306.3	2.4612	0.1653
32.47	0	306.55	2.4612	0.1653
32.48	0	306.79	2.4612	0.1653
32.49	0	307.04	2.4612	0.1653
32.5	0	307.28	2.4612	0.1653
32.51	0	307.52	2.5491	0.1653
32.52	0	307.77	2.5491	0.0564
32.53	0	308.01	2.5491	0.0564
32.54	0	308.26	2.5491	0.0564
32.55	0	308.5	2.5491	0.0564
32.56	0	308.75	2.5491	0.0564
32.57	0	308.99	2.5491	0.0564
32.58	0	309.24	2.5491	0.0564
32.59	0	309.48	2.5491	0.0564
32.6	0	309.73	2.5491	0.0564
32.61	0	309.97	2.5491	0.0564
32.62	0	310.21	2.5491	0.0564
32.63	0	310.46	2.5491	0.0564
32.64	0	310.7	2.5491	0.0564
32.65	0	310.95	2.637	0.0564
32.66	0	311.2	2.637	0.0564
32.67	0	311.44	2.637	0.0564
32.68	0	311.69	2.637	0.0564
32.69	0	311.93	2.637	0.0564
32.7	0	312.18	2.637	0.0564
32.71	0	312.42	2.637	0.0564
32.72	0	312.66	2.637	0.0564
32.73	0	312.9	2.637	0.0564
32.74	0	313.15	2.637	0.0564
32.75	0	313.4	2.7249	0.0564
32.76	0	313.64	2.7249	0.0564
32.77	0	313.89	2.7249	0.0564
32.78	0	314.13	2.7249	0.0564
32.79	0	314.38	2.7249	0.0564
32.8	0	314.62	2.7249	0.0564
32.81	0	314.86	2.7249	0.0564
32.82	0	315.11	2.7249	0.0564
32.83	0	315.35	2.7249	0.0564
32.84	0	315.6	2.8128	0.0564
32.85	0	315.84	2.8128	0.0564
32.86	0	316.09	2.8128	0.0564
32.87	0	316.32	2.8128	0.0564
32.88	0	316.57	2.8128	0.0564
32.89	0	316.81	2.8128	0.0564
32.9	0	317.06	2.8128	0.0564
32.91	0	317.3	2.8128	0.0564
32.92	0	317.55	2.8128	0.0564
32.93	0	317.79	2.9007	0.0564
32.94	0	318.03	2.9007	0.0564
32.95	0	318.28	2.9007	0.0564
32.96	0	318.52	2.9007	0.0564
32.97	0	318.76	2.9007	0.0564
32.98	0	319	2.9007	0.0564
32.99	0	319.25	2.9007	0.0564
33	0	319.49	2.9886	0.0564
33.01	0	319.74	2.9886	0.0564
33.02	0	319.98	2.9886	-0.0525
33.03	0	320.23	2.9886	-0.0525
33.04	0	320.46	2.9886	-0.0525
33.05	0	320.7	2.9886	-0.0525
33.06	0	320.95	2.9886	-0.0525
33.07	0	321.19	2.9886	-0.0525
33.08	0	321.44	2.9886	-0.0525
33.09	0	321.68	2.9886	-0.0525
33.1	0	321.91	3.0765	-0.0525
33.11	0	322.16	2.9886	-0.0525
33.12	0	322.4	2.9886	0.0564
33.13	0	322.64	3.0765	0.0564
33.14	0	322.89	3.0765	0.0564
33.15	0	323.13	3.0765	0.0564
33.16	0	323.36	3.0765	0.0564
33.17	0	323.61	3.0765	0.0564
33.18	0	323.85	3.0765	0.0564
33.19	0	324.09	3.0765	0.0564
33.2	0	324.34	3.0765	0.0564
33.21	0	324.58	3.0765	0.0564
33.22	0	324.81	3.0765	0.0564
33.23	0	325.06	3.0765	0.0564
33.24	0	325.3	3.0765	0.0564
33.25	0	325.55	3.0765	0.0564
33.26	0	325.78	3.0765	0.0564
33.27	0	326.03	2.9886	0.0564
33.28	0	326.26	2.9886	0.0564
33.29	0	326.51	2.9886	0.0564
33.3	0	326.75	2.9886	0.0564
33.31	0	326.99	2.9886	0.0564
33.32	0	327.23	2.9886	0.0564
33.33	0	327.47	2.9886	0.0564
33.34	0	327.71	2.9886	0.0564
33.35	0	327.95	2.9886	0.0564
33.36	0	328.19	2.9886	0.0564
33.37	0	328.43	2.9886	0.0564
33.38	0	328.67	2.9886	0.0564
33.39	0	328.91	2.9886	0.0564
33.4	0	329.15	2.9886	0.0564
33.41	0	329.39	2.9886	0.0564
33.42	0	329.63	2.9886	0.0564
33.43	0	329.87	2.9886	0.0564
33.44	0	330.11	2.9886	0.0564
33.45	0	330.35	2.9886	0.0564
33.46	0	330.59	2.9886	0.0564
33.47	0	330.83	2.9886	0.0564
33.48	0	331.08	2.9886	0.0564
33.49	0	331.31	2.9886	0.0564
33.5	0	331.55	2.9886	0.0564
33.51	0	331.79	2.9886	0.0564
33.52	0	332.03	2.9886	0.0564
33.53	0	332.27	2.9886	0.0564
33.54	0	332.51	2.9886	0.0564
33.55	0	332.75	2.9886	0.0564
33.56	0	332.99	2.9886	0.0564
33.57	0	333.23	2.9886	0.0564
33.58	0	333.47	2.9886	0.0564
33.59	0	333.71	2.9886	0.0564
33.6	0	333.95	2.9886	0.0564
33.61	0	334.18	2.9886	0.0564
33.62	0	334.42	2.9886	0.0564
33.63	0	334.66	2.9886	0.0564
33.64	0	334.9	2.9886	0.0564
33.65	0	335.14	2.9886	0.0564
33.66	0	335.37	2.9886	0.0564
33.67	0	335.61	2.9886	0.0564
33.68	0	335.85	2.9886	0.0564
33.69	0	336.09	2.9886	0.0564
33.7	0	336.33	2.9886	0.0564
33.71	0	336.56	3.0765	0.0564
33.72	0	336.8	3.0765	0.0564
33.73	0	337.04	3.0765	0.0564
33.74	0	337.28	3.0765	0.0564
33.75	0	337.51	3.0765	0.0564
33.76	0	337.75	3.0765	0.0564
33.77	0	337.99	3.0765	0.0564
33.78	0	338.22	3.0765	0.0564
33.79	0	338.46	3.0765	0.0564
33.8	0	338.7	3.0765	0.0564
33.81	0	338.93	3.1644	0.0564
33.82	0	339.17	3.1644	0.0564
33.83	0	339.4	3.1644	0.0564
33.84	0	339.63	3.1644	0.0564
33.85	0	339.87	3.1644	0.0564
33.86	0	340.11	3.1644	0.0564
33.87	0	340.34	3.1644	0.0564
33.88	0	340.58	3.1644	0.0564
33.89	0	340.81	3.1644	0.0564
33.9	0	341.04	3.1644	0.0564
33.91	0	341.29	3.1644	0.0564
33.92	0	341.52	3.1644	0.0564
33.93	0	341.74	3.1644	0.0564
33.94	0	341.99	3.1644	0.0564
33.95	0	342.22	3.1644	0.0564
33.96	0	342.45	3.1644	0.0564
33.97	0	342.69	3.1644	0.0564
33.98	0	342.92	3.1644	0.1653
33.99	0	343.15	3.1644	0.1653
34	0	343.39	3.1644	0.1653
34.01	0	343.62	3.1644	0.1653
34.02	0	343.85	3.1644	0.1653
34.03	0	344.09	3.1644	0.1653
34.04	0	344.32	3.1644	0.1653
34.05	0	344.55	3.1644	0.1653
34.06	0	344.78	3.1644	0.1653
34.07	0	345.02	3.1644	0.1653
34.08	0	345.25	3.2523	0.1653
34.09	0	345.48	3.2523	0.1653
34.1	0	345.71	3.2523	0.1653
34.11	0	345.95	3.2523	0.1653
34.12	0	346.18	3.2523	0.1653
34.13	0	346.4	3.2523	0.1653
34.14	0	346.64	3.2523	0.1653
34.15	0	346.88	3.2523	0.1653
34.16	0	347.11	3.2523	0.1653
34.17	0	347.33	3.1644	0.1653
34.18	0	347.56	3.1644	0.1653
34.19	0	347.8	3.1644	0.1653
34.2	0	348.03	3.1644	0.1653
34.21	0	348.25	3.1644	0.1653
34.22	0	348.49	3.1644	0.1653
34.23	0	348.73	3.1644	0.1653
34.24	0	348.95	3.1644	0.1653
34.25	0	349.18	3.1644	0.1653
34.26	0	349.41	3.1644	0.1653
34.27	0	349.65	3.1644	0.1653
34.28	0	349.87	3.1644	0.1653
34.29	0	350.1	3.0765	0.1653
34.3	0	350.33	3.0765	0.1653
34.31	0	350.56	3.0765	0.1653
34.32	0	350.79	3.0765	0.1653
34.33	0	351.02	3.0765	0.1653
34.34	0	351.24	3.0765	0.1653
34.35	0	351.48	3.0765	0.1653
34.36	0	351.71	3.0765	0.1653
34.37	0	351.94	2.9886	0.1653
34.38	0	352.16	2.9886	0.1653
34.39	0	352.39	2.9886	0.1653
34.4	0	352.63	2.9886	0.1653
34.41	0	352.86	2.9886	0.1653
34.42	0	353.09	2.9886	0.1653
34.43	0	353.31	2.9007	0.1653
34.44	0	353.54	2.9007	0.1653
34.45	0	353.78	2.9007	0.1653
34.46	0	354	2.9007	0.1653
34.47	0	354.23	2.9007	0.1653
34.48	0	354.46	2.9007	0.1653
34.49	0	354.69	2.8128	0.1653
34.5	0	354.92	2.8128	0.1653
34.51	0	355.15	2.8128	0.1653
34.52	0	355.37	2.8128	0.1653
34.53	0	355.6	2.8128	0.1653
34.54	0	355.84	2.7249	0.1653
34.55	0	356.07	2.7249	0.1653
34.56	0	356.29	2.7249	0.1653
34.57	0	356.52	2.7249	0.1653
34.58	0	356.74	2.7249	0.1653
34.59	0	356.97	2.7249	0.1653
34.6	0	357.2	2.637	0.1653
34.61	0	357.43	2.637	0.1653
34.62	0	357.66	2.637	0.1653
34.63	0	357.88	2.637	0.1653
34.64	0	358.1	2.637	0.1653
34.65	0	358.33	2.637	0.1653
34.66	0	358.57	2.5491	0.1653
34.67	0	358.79	2.5491	0.1653
34.68	0	359.02	2.5491	0.0564
34.69	0	359.24	2.5491	0.0564
34.7	0	359.47	2.5491	0.0564
34.71	0	359.69	2.5491	0.0564
34.72	0	359.93	2.5491	0.0564
34.73	0	360.16	2.4612	0.0564
34.74	0	360.38	2.4612	0.0564
34.75	0	360.61	2.4612	0.0564
34.76	0	360.83	2.4612	0.0564
34.77	0	361.05	2.4612	0.0564
34.78	0	361.29	2.4612	0.0564
34.79	0	361.52	2.4612	0.0564
34.8	0	361.74	2.4612	0.0564
34.81	0	361.97	2.4612	0.0564
34.82	0	362.19	2.4612	0.0564
34.83	0	362.42	2.4612	0.0564
34.84	0	362.65	2.4612	0.0564
34.85	0	362.88	2.4612	0.0564
34.86	0	363.11	2.4612	0.0564
34.87	0	363.33	2.4612	0.0564
34.88	0	363.55	2.4612	0.0564
34.89	0	363.77	2.4612	0.0564
34.9	0	364	2.4612	0.0564
34.91	0	364.24	2.4612	0.0564
34.92	0	364.46	2.4612	0.0564
34.93	0	364.69	2.4612	0.0564
34.94	0	364.91	2.4612	0.0564
34.95	0	365.13	2.4612	0.0564
34.96	0	365.35	2.4612	0.0564
34.97	0	365.58	2.4612	0.0564
34.98	0	365.8	2.4612	0.0564
34.99	0	366.02	2.4612	0.0564
35	0	366.24	2.4612	0.0564
